h2_um,eta2_Pas,T_abs
35.1515,0.174753,0.00000000
35.6465,0.174753,0.00000000
36.1414,0.174753,0.00000000
36.6364,0.174753,0.00000000
37.1313,0.174753,0.00000000
37.6263,0.174753,0.00000000
38.1212,0.174753,0.00000000
38.6162,0.174753,0.00000000
39.1111,0.174753,0.00000000
39.6061,0.174753,0.00000000
40.1010,0.174753,0.00000000
40.5960,0.174753,0.00000000
41.0909,0.174753,0.00000000
41.5859,0.174753,0.00000000
42.0808,0.174753,0.00000000
42.5758,0.174753,0.00000000
43.0707,0.174753,0.00000000
43.5657,0.174753,0.00000000
44.0606,0.174753,0.00000000
44.5556,0.174753,0.00000000
45.0505,0.174753,0.00000000
45.5455,0.174753,0.00000000
46.0404,0.174753,0.00000000
46.5354,0.174753,0.00000000
47.0303,0.174753,0.00000000
47.5253,0.174753,0.00000000
48.0202,0.174753,0.00000000
48.5152,0.174753,0.00000000
49.0101,0.174753,0.00000000
49.5051,0.174753,0.00000000
50.0000,0.174753,0.00000000
1.0000,0.187382,0.07976021
1.4949,0.187382,0.05339096
1.9899,0.187382,0.03932433
2.4848,0.187382,0.03001622
2.9798,0.187382,0.02305452
3.4747,0.187382,0.01758866
3.9697,0.187382,0.01329634
4.4646,0.187382,0.00998537
4.9596,0.187382,0.00747454
5.4545,0.187382,0.00558976
5.9495,0.187382,0.00418080
6.4444,0.187382,0.00312830
6.9394,0.187382,0.00234159
7.4343,0.187382,0.00175306
7.9293,0.187382,0.00131256
8.4242,0.187382,0.00098275
8.9192,0.187382,0.00073580
9.4141,0.187382,0.00055090
9.9091,0.187382,0.00041245
10.4040,0.187382,0.00030880
10.8990,0.187382,0.00023119
11.3939,0.187382,0.00017309
11.8889,0.187382,0.00012959
12.3838,0.187382,0.00009703
12.8788,0.187382,0.00007264
13.3737,0.187382,0.00005439
13.8687,0.187382,0.00004072
14.3636,0.187382,0.00003049
14.8586,0.187382,0.00002282
15.3535,0.187382,0.00001709
15.8485,0.187382,0.00001279
16.3434,0.187382,0.00000958
16.8384,0.187382,0.00000717
17.3333,0.187382,0.00000537
17.8283,0.187382,0.00000402
18.3232,0.187382,0.00000301
18.8182,0.187382,0.00000225
19.3131,0.187382,0.00000169
19.8081,0.187382,0.00000126
20.3030,0.187382,0.00000095
20.7980,0.187382,0.00000071
21.2929,0.187382,0.00000053
21.7879,0.187382,0.00000040
22.2828,0.187382,0.00000030
22.7778,0.187382,0.00000022
23.2727,0.187382,0.00000017
23.7677,0.187382,0.00000012
24.2626,0.187382,0.00000009
24.7576,0.187382,0.00000007
25.2525,0.187382,0.00000005
25.7475,0.187382,0.00000004
26.2424,0.187382,0.00000003
26.7374,0.187382,0.00000002
27.2323,0.187382,0.00000002
27.7273,0.187382,0.00000001
28.2222,0.187382,0.00000001
28.7172,0.187382,0.00000001
29.2121,0.187382,0.00000001
29.7071,0.187382,0.00000000
30.2020,0.187382,0.00000000
30.6970,0.187382,0.00000000
31.1919,0.187382,0.00000000
31.6869,0.187382,0.00000000
32.1818,0.187382,0.00000000
32.6768,0.187382,0.00000000
33.1717,0.187382,0.00000000
33.6667,0.187382,0.00000000
34.1616,0.187382,0.00000000
34.6566,0.187382,0.00000000
35.1515,0.187382,0.00000000
35.6465,0.187382,0.00000000
36.1414,0.187382,0.00000000
36.6364,0.187382,0.00000000
37.1313,0.187382,0.00000000
37.6263,0.187382,0.00000000
38.1212,0.187382,0.00000000
38.6162,0.187382,0.00000000
39.1111,0.187382,0.00000000
39.6061,0.187382,0.00000000
40.1010,0.187382,0.00000000
40.5960,0.187382,0.00000000
41.0909,0.187382,0.00000000
41.5859,0.187382,0.00000000
42.0808,0.187382,0.00000000
42.5758,0.187382,0.00000000
43.0707,0.187382,0.00000000
43.5657,0.187382,0.00000000
44.0606,0.187382,0.00000000
44.5556,0.187382,0.00000000
45.0505,0.187382,0.00000000
45.5455,0.187382,0.00000000
46.0404,0.187382,0.00000000
46.5354,0.187382,0.00000000
47.0303,0.187382,0.00000000
47.5253,0.187382,0.00000000
48.0202,0.187382,0.00000000
48.5152,0.187382,0.00000000
49.0101,0.187382,0.00000000
49.5051,0.187382,0.00000000
50.0000,0.187382,0.00000000
1.0000,0.200923,0.08542639
1.4949,0.200923,0.05729153
1.9899,0.200923,0.04235351
2.4848,0.200923,0.03253991
2.9798,0.200923,0.02522870
3.4747,0.200923,0.01946511
3.9697,0.200923,0.01488856
4.4646,0.200923,0.01130824
4.9596,0.200923,0.00855522
5.4545,0.200923,0.00646291
5.9495,0.200923,0.00488165
6.4444,0.200923,0.00368855
6.9394,0.200923,0.00278810
7.4343,0.200923,0.00210801
7.9293,0.200923,0.00159400
8.4242,0.200923,0.00120537
8.9192,0.200923,0.00091149
9.4141,0.200923,0.00068925
9.9091,0.200923,0.00052118
10.4040,0.200923,0.00039410
10.8990,0.200923,0.00029800
11.3939,0.200923,0.00022533
11.8889,0.200923,0.00017039
12.3838,0.200923,0.00012884
12.8788,0.200923,0.00009742
13.3737,0.200923,0.00007367
13.8687,0.200923,0.00005570
14.3636,0.200923,0.00004212
14.8586,0.200923,0.00003185
15.3535,0.200923,0.00002408
15.8485,0.200923,0.00001821
16.3434,0.200923,0.00001377
16.8384,0.200923,0.00001041
17.3333,0.200923,0.00000787
17.8283,0.200923,0.00000595
18.3232,0.200923,0.00000450
18.8182,0.200923,0.00000340
19.3131,0.200923,0.00000257
19.8081,0.200923,0.00000195
20.3030,0.200923,0.00000147
20.7980,0.200923,0.00000111
21.2929,0.200923,0.00000084
21.7879,0.200923,0.00000064
22.2828,0.200923,0.00000048
22.7778,0.200923,0.00000036
23.2727,0.200923,0.00000028
23.7677,0.200923,0.00000021
24.2626,0.200923,0.00000016
24.7576,0.200923,0.00000012
25.2525,0.200923,0.00000009
25.7475,0.200923,0.00000007
26.2424,0.200923,0.00000005
26.7374,0.200923,0.00000004
27.2323,0.200923,0.00000003
27.7273,0.200923,0.00000002
28.2222,0.200923,0.00000002
28.7172,0.200923,0.00000001
29.2121,0.200923,0.00000001
29.7071,0.200923,0.00000001
30.2020,0.200923,0.00000001
30.6970,0.200923,0.00000000
31.1919,0.200923,0.00000000
31.6869,0.200923,0.00000000
32.1818,0.200923,0.00000000
32.6768,0.200923,0.00000000
33.1717,0.200923,0.00000000
33.6667,0.200923,0.00000000
34.1616,0.200923,0.00000000
34.6566,0.200923,0.00000000
35.1515,0.200923,0.00000000
35.6465,0.200923,0.00000000
36.1414,0.200923,0.00000000
36.6364,0.200923,0.00000000
37.1313,0.200923,0.00000000
37.6263,0.200923,0.00000000
38.1212,0.200923,0.00000000
38.6162,0.200923,0.00000000
39.1111,0.200923,0.00000000
39.6061,0.200923,0.00000000
40.1010,0.200923,0.00000000
40.5960,0.200923,0.00000000
41.0909,0.200923,0.00000000
41.5859,0.200923,0.00000000
42.0808,0.200923,0.00000000
42.5758,0.200923,0.00000000
43.0707,0.200923,0.00000000
43.5657,0.200923,0.00000000
44.0606,0.200923,0.00000000
44.5556,0.200923,0.00000000
45.0505,0.200923,0.00000000
45.5455,0.200923,0.00000000
46.0404,0.200923,0.00000000
46.5354,0.200923,0.00000000
47.0303,0.200923,0.00000000
47.5253,0.200923,0.00000000
48.0202,0.200923,0.00000000
48.5152,0.200923,0.00000000
49.0101,0.200923,0.00000000
49.5051,0.200923,0.00000000
50.0000,0.200923,0.00000000
1.0000,0.215443,0.09148043
1.4949,0.215443,0.06145914
1.9899,0.215443,0.04558483
2.4848,0.215443,0.03522820
2.9798,0.215443,0.02754911
3.4747,0.215443,0.02148179
3.9697,0.215443,0.01661835
4.4646,0.215443,0.01276286
4.9596,0.215443,0.00975735
5.4545,0.215443,0.00744446
5.9495,0.215443,0.00567713
6.4444,0.215443,0.00433029
6.9394,0.215443,0.00330422
7.4343,0.215443,0.00252203
7.9293,0.215443,0.00192534
8.4242,0.215443,0.00146992
8.9192,0.215443,0.00112225
9.4141,0.215443,0.00085679
9.9091,0.215443,0.00065412
10.4040,0.215443,0.00049938
10.8990,0.215443,0.00038125
11.3939,0.215443,0.00029106
11.8889,0.215443,0.00022220
12.3838,0.215443,0.00016964
12.8788,0.215443,0.00012951
13.3737,0.215443,0.00009887
13.8687,0.215443,0.00007548
14.3636,0.215443,0.00005763
14.8586,0.215443,0.00004399
15.3535,0.215443,0.00003359
15.8485,0.215443,0.00002564
16.3434,0.215443,0.00001958
16.8384,0.215443,0.00001494
17.3333,0.215443,0.00001141
17.8283,0.215443,0.00000871
18.3232,0.215443,0.00000665
18.8182,0.215443,0.00000508
19.3131,0.215443,0.00000388
19.8081,0.215443,0.00000296
20.3030,0.215443,0.00000226
20.7980,0.215443,0.00000172
21.2929,0.215443,0.00000132
21.7879,0.215443,0.00000101
22.2828,0.215443,0.00000077
22.7778,0.215443,0.00000059
23.2727,0.215443,0.00000045
23.7677,0.215443,0.00000034
24.2626,0.215443,0.00000026
24.7576,0.215443,0.00000020
25.2525,0.215443,0.00000015
25.7475,0.215443,0.00000012
26.2424,0.215443,0.00000009
26.7374,0.215443,0.00000007
27.2323,0.215443,0.00000005
27.7273,0.215443,0.00000004
28.2222,0.215443,0.00000003
28.7172,0.215443,0.00000002
29.2121,0.215443,0.00000002
29.7071,0.215443,0.00000001
30.2020,0.215443,0.00000001
30.6970,0.215443,0.00000001
31.1919,0.215443,0.00000001
31.6869,0.215443,0.00000000
32.1818,0.215443,0.00000000
32.6768,0.215443,0.00000000
33.1717,0.215443,0.00000000
33.6667,0.215443,0.00000000
34.1616,0.215443,0.00000000
34.6566,0.215443,0.00000000
35.1515,0.215443,0.00000000
35.6465,0.215443,0.00000000
36.1414,0.215443,0.00000000
36.6364,0.215443,0.00000000
37.1313,0.215443,0.00000000
37.6263,0.215443,0.00000000
38.1212,0.215443,0.00000000
38.6162,0.215443,0.00000000
39.1111,0.215443,0.00000000
39.6061,0.215443,0.00000000
40.1010,0.215443,0.00000000
40.5960,0.215443,0.00000000
41.0909,0.215443,0.00000000
41.5859,0.215443,0.00000000
42.0808,0.215443,0.00000000
42.5758,0.215443,0.00000000
43.0707,0.215443,0.00000000
43.5657,0.215443,0.00000000
44.0606,0.215443,0.00000000
44.5556,0.215443,0.00000000
45.0505,0.215443,0.00000000
45.5455,0.215443,0.00000000
46.0404,0.215443,0.00000000
46.5354,0.215443,0.00000000
47.0303,0.215443,0.00000000
47.5253,0.215443,0.00000000
48.0202,0.215443,0.00000000
48.5152,0.215443,0.00000000
49.0101,0.215443,0.00000000
49.5051,0.215443,0.00000000
50.0000,0.215443,0.00000000
1.0000,0.231013,0.09794744
1.4949,0.231013,0.06591207
1.9899,0.231013,0.04903249
2.4848,0.231013,0.03809198
2.9798,0.231013,0.03002356
3.4747,0.231013,0.02364460
3.9697,0.231013,0.01849161
4.4646,0.231013,0.01435642
4.9596,0.231013,0.01108948
5.4545,0.231013,0.00854366
5.9495,0.231013,0.00657654
6.4444,0.231013,0.00506244
6.9394,0.231013,0.00389820
7.4343,0.231013,0.00300270
7.9293,0.231013,0.00231343
8.4242,0.231013,0.00178258
8.9192,0.231013,0.00137360
9.4141,0.231013,0.00105845
9.9091,0.231013,0.00081559
10.4040,0.231013,0.00062845
10.8990,0.231013,0.00048424
11.3939,0.231013,0.00037313
11.8889,0.231013,0.00028751
12.3838,0.231013,0.00022153
12.8788,0.231013,0.00017070
13.3737,0.231013,0.00013153
13.8687,0.231013,0.00010135
14.3636,0.231013,0.00007809
14.8586,0.231013,0.00006017
15.3535,0.231013,0.00004636
15.8485,0.231013,0.00003573
16.3434,0.231013,0.00002753
16.8384,0.231013,0.00002121
17.3333,0.231013,0.00001634
17.8283,0.231013,0.00001259
18.3232,0.231013,0.00000970
18.8182,0.231013,0.00000748
19.3131,0.231013,0.00000576
19.8081,0.231013,0.00000444
20.3030,0.231013,0.00000342
20.7980,0.231013,0.00000264
21.2929,0.231013,0.00000203
21.7879,0.231013,0.00000156
22.2828,0.231013,0.00000121
22.7778,0.231013,0.00000093
23.2727,0.231013,0.00000072
23.7677,0.231013,0.00000055
24.2626,0.231013,0.00000043
24.7576,0.231013,0.00000033
25.2525,0.231013,0.00000025
25.7475,0.231013,0.00000019
26.2424,0.231013,0.00000015
26.7374,0.231013,0.00000012
27.2323,0.231013,0.00000009
27.7273,0.231013,0.00000007
28.2222,0.231013,0.00000005
28.7172,0.231013,0.00000004
29.2121,0.231013,0.00000003
29.7071,0.231013,0.00000002
30.2020,0.231013,0.00000002
30.6970,0.231013,0.00000001
31.1919,0.231013,0.00000001
31.6869,0.231013,0.00000001
32.1818,0.231013,0.00000001
32.6768,0.231013,0.00000001
33.1717,0.231013,0.00000000
33.6667,0.231013,0.00000000
34.1616,0.231013,0.00000000
34.6566,0.231013,0.00000000
35.1515,0.231013,0.00000000
35.6465,0.231013,0.00000000
36.1414,0.231013,0.00000000
36.6364,0.231013,0.00000000
37.1313,0.231013,0.00000000
37.6263,0.231013,0.00000000
38.1212,0.231013,0.00000000
38.6162,0.231013,0.00000000
39.1111,0.231013,0.00000000
39.6061,0.231013,0.00000000
40.1010,0.231013,0.00000000
40.5960,0.231013,0.00000000
41.0909,0.231013,0.00000000
41.5859,0.231013,0.00000000
42.0808,0.231013,0.00000000
42.5758,0.231013,0.00000000
43.0707,0.231013,0.00000000
43.5657,0.231013,0.00000000
44.0606,0.231013,0.00000000
44.5556,0.231013,0.00000000
45.0505,0.231013,0.00000000
45.5455,0.231013,0.00000000
46.0404,0.231013,0.00000000
46.5354,0.231013,0.00000000
47.0303,0.231013,0.00000000
47.5253,0.231013,0.00000000
48.0202,0.231013,0.00000000
48.5152,0.231013,0.00000000
49.0101,0.231013,0.00000000
49.5051,0.231013,0.00000000
50.0000,0.231013,0.00000000
1.0000,0.247708,0.10485388
1.4949,0.247708,0.07066975
1.9899,0.247708,0.05271164
2.4848,0.247708,0.04114304
2.9798,0.247708,0.03266071
3.4747,0.247708,0.02595991
3.9697,0.247708,0.02051427
4.4646,0.247708,0.01609592
4.9596,0.247708,0.01256004
5.4545,0.247708,0.00976991
5.9495,0.247708,0.00758958
6.4444,0.247708,0.00589444
6.9394,0.247708,0.00457897
7.4343,0.247708,0.00355825
7.9293,0.247708,0.00276580
8.4242,0.247708,0.00215017
8.9192,0.247708,0.00167169
9.4141,0.247708,0.00129971
9.9091,0.247708,0.00101050
10.4040,0.247708,0.00078563
10.8990,0.247708,0.00061080
11.3939,0.247708,0.00047486
11.8889,0.247708,0.00036918
12.3838,0.247708,0.00028702
12.8788,0.247708,0.00022314
13.3737,0.247708,0.00017348
13.8687,0.247708,0.00013487
14.3636,0.247708,0.00010486
14.8586,0.247708,0.00008152
15.3535,0.247708,0.00006338
15.8485,0.247708,0.00004927
16.3434,0.247708,0.00003831
16.8384,0.247708,0.00002978
17.3333,0.247708,0.00002315
17.8283,0.247708,0.00001800
18.3232,0.247708,0.00001400
18.8182,0.247708,0.00001088
19.3131,0.247708,0.00000846
19.8081,0.247708,0.00000658
20.3030,0.247708,0.00000511
20.7980,0.247708,0.00000398
21.2929,0.247708,0.00000309
21.7879,0.247708,0.00000240
22.2828,0.247708,0.00000187
22.7778,0.247708,0.00000145
23.2727,0.247708,0.00000113
23.7677,0.247708,0.00000088
24.2626,0.247708,0.00000068
24.7576,0.247708,0.00000053
25.2525,0.247708,0.00000041
25.7475,0.247708,0.00000032
26.2424,0.247708,0.00000025
26.7374,0.247708,0.00000019
27.2323,0.247708,0.00000015
27.7273,0.247708,0.00000012
28.2222,0.247708,0.00000009
28.7172,0.247708,0.00000007
29.2121,0.247708,0.00000006
29.7071,0.247708,0.00000004
30.2020,0.247708,0.00000003
30.6970,0.247708,0.00000003
31.1919,0.247708,0.00000002
31.6869,0.247708,0.00000002
32.1818,0.247708,0.00000001
32.6768,0.247708,0.00000001
33.1717,0.247708,0.00000001
33.6667,0.247708,0.00000001
34.1616,0.247708,0.00000000
34.6566,0.247708,0.00000000
35.1515,0.247708,0.00000000
35.6465,0.247708,0.00000000
36.1414,0.247708,0.00000000
36.6364,0.247708,0.00000000
37.1313,0.247708,0.00000000
37.6263,0.247708,0.00000000
38.1212,0.247708,0.00000000
38.6162,0.247708,0.00000000
39.1111,0.247708,0.00000000
39.6061,0.247708,0.00000000
40.1010,0.247708,0.00000000
40.5960,0.247708,0.00000000
41.0909,0.247708,0.00000000
41.5859,0.247708,0.00000000
42.0808,0.247708,0.00000000
42.5758,0.247708,0.00000000
43.0707,0.247708,0.00000000
43.5657,0.247708,0.00000000
44.0606,0.247708,0.00000000
44.5556,0.247708,0.00000000
45.0505,0.247708,0.00000000
45.5455,0.247708,0.00000000
46.0404,0.247708,0.00000000
46.5354,0.247708,0.00000000
47.0303,0.247708,0.00000000
47.5253,0.247708,0.00000000
48.0202,0.247708,0.00000000
48.5152,0.247708,0.00000000
49.0101,0.247708,0.00000000
49.5051,0.247708,0.00000000
50.0000,0.247708,0.00000000
1.0000,0.265609,0.11222757
1.4949,0.265609,0.07575273
1.9899,0.265609,0.05663844
2.4848,0.265609,0.04439417
2.9798,0.265609,0.03547012
3.4747,0.265609,0.02843475
3.9697,0.265609,0.02269240
4.4646,0.265609,0.01798817
4.9596,0.265609,0.01417727
5.4545,0.265609,0.01113267
5.9495,0.265609,0.00872624
6.4444,0.265609,0.00683625
6.9394,0.265609,0.00535606
7.4343,0.265609,0.00419759
7.9293,0.265609,0.00329065
8.4242,0.265609,0.00258018
8.9192,0.265609,0.00202333
9.4141,0.265609,0.00158673
9.9091,0.265609,0.00124435
10.4040,0.265609,0.00097583
10.8990,0.265609,0.00076525
11.3939,0.265609,0.00060011
11.8889,0.265609,0.00047060
12.3838,0.265609,0.00036904
12.8788,0.265609,0.00028939
13.3737,0.265609,0.00022694
13.8687,0.265609,0.00017796
14.3636,0.265609,0.00013956
14.8586,0.265609,0.00010944
15.3535,0.265609,0.00008582
15.8485,0.265609,0.00006730
16.3434,0.265609,0.00005277
16.8384,0.265609,0.00004139
17.3333,0.265609,0.00003245
17.8283,0.265609,0.00002545
18.3232,0.265609,0.00001996
18.8182,0.265609,0.00001565
19.3131,0.265609,0.00001227
19.8081,0.265609,0.00000962
20.3030,0.265609,0.00000755
20.7980,0.265609,0.00000592
21.2929,0.265609,0.00000464
21.7879,0.265609,0.00000364
22.2828,0.265609,0.00000285
22.7778,0.265609,0.00000224
23.2727,0.265609,0.00000176
23.7677,0.265609,0.00000138
24.2626,0.265609,0.00000108
24.7576,0.265609,0.00000085
25.2525,0.265609,0.00000066
25.7475,0.265609,0.00000052
26.2424,0.265609,0.00000041
26.7374,0.265609,0.00000032
27.2323,0.265609,0.00000025
27.7273,0.265609,0.00000020
28.2222,0.265609,0.00000015
28.7172,0.265609,0.00000012
29.2121,0.265609,0.00000009
29.7071,0.265609,0.00000007
30.2020,0.265609,0.00000006
30.6970,0.265609,0.00000005
31.1919,0.265609,0.00000004
31.6869,0.265609,0.00000003
32.1818,0.265609,0.00000002
32.6768,0.265609,0.00000002
33.1717,0.265609,0.00000001
33.6667,0.265609,0.00000001
34.1616,0.265609,0.00000001
34.6566,0.265609,0.00000001
35.1515,0.265609,0.00000001
35.6465,0.265609,0.00000000
36.1414,0.265609,0.00000000
36.6364,0.265609,0.00000000
37.1313,0.265609,0.00000000
37.6263,0.265609,0.00000000
38.1212,0.265609,0.00000000
38.6162,0.265609,0.00000000
39.1111,0.265609,0.00000000
39.6061,0.265609,0.00000000
40.1010,0.265609,0.00000000
40.5960,0.265609,0.00000000
41.0909,0.265609,0.00000000
41.5859,0.265609,0.00000000
42.0808,0.265609,0.00000000
42.5758,0.265609,0.00000000
43.0707,0.265609,0.00000000
43.5657,0.265609,0.00000000
44.0606,0.265609,0.00000000
44.5556,0.265609,0.00000000
45.0505,0.265609,0.00000000
45.5455,0.265609,0.00000000
46.0404,0.265609,0.00000000
46.5354,0.265609,0.00000000
47.0303,0.265609,0.00000000
47.5253,0.265609,0.00000000
48.0202,0.265609,0.00000000
48.5152,0.265609,0.00000000
49.0101,0.265609,0.00000000
49.5051,0.265609,0.00000000
50.0000,0.265609,0.00000000
1.0000,0.284804,0.12009768
1.4949,0.284804,0.08118277
1.9899,0.284804,0.06083011
2.4848,0.284804,0.04785912
2.9798,0.284804,0.03846235
3.4747,0.284804,0.03107687
3.9697,0.284804,0.02503237
4.4646,0.284804,0.02003984
4.9596,0.284804,0.01594924
5.4545,0.284804,0.01264134
5.9495,0.284804,0.00999677
6.4444,0.284804,0.00789830
6.9394,0.284804,0.00623959
7.4343,0.284804,0.00493030
7.9293,0.284804,0.00389688
8.4242,0.284804,0.00308081
8.9192,0.284804,0.00243600
9.4141,0.284804,0.00192630
9.9091,0.284804,0.00152328
10.4040,0.284804,0.00120458
10.8990,0.284804,0.00095255
11.3939,0.284804,0.00075324
11.8889,0.284804,0.00059563
12.3838,0.284804,0.00047100
12.8788,0.284804,0.00037244
13.3737,0.284804,0.00029451
13.8687,0.284804,0.00023288
14.3636,0.284804,0.00018415
14.8586,0.284804,0.00014562
15.3535,0.284804,0.00011515
15.8485,0.284804,0.00009105
16.3434,0.284804,0.00007200
16.8384,0.284804,0.00005693
17.3333,0.284804,0.00004502
17.8283,0.284804,0.00003560
18.3232,0.284804,0.00002815
18.8182,0.284804,0.00002226
19.3131,0.284804,0.00001760
19.8081,0.284804,0.00001392
20.3030,0.284804,0.00001101
20.7980,0.284804,0.00000870
21.2929,0.284804,0.00000688
21.7879,0.284804,0.00000544
22.2828,0.284804,0.00000430
22.7778,0.284804,0.00000340
23.2727,0.284804,0.00000269
23.7677,0.284804,0.00000213
24.2626,0.284804,0.00000168
24.7576,0.284804,0.00000133
25.2525,0.284804,0.00000105
25.7475,0.284804,0.00000083
26.2424,0.284804,0.00000066
26.7374,0.284804,0.00000052
27.2323,0.284804,0.00000041
27.7273,0.284804,0.00000033
28.2222,0.284804,0.00000026
28.7172,0.284804,0.00000020
29.2121,0.284804,0.00000016
29.7071,0.284804,0.00000013
30.2020,0.284804,0.00000010
30.6970,0.284804,0.00000008
31.1919,0.284804,0.00000006
31.6869,0.284804,0.00000005
32.1818,0.284804,0.00000004
32.6768,0.284804,0.00000003
33.1717,0.284804,0.00000002
33.6667,0.284804,0.00000002
34.1616,0.284804,0.00000002
34.6566,0.284804,0.00000001
35.1515,0.284804,0.00000001
35.6465,0.284804,0.00000001
36.1414,0.284804,0.00000001
36.6364,0.284804,0.00000000
37.1313,0.284804,0.00000000
37.6263,0.284804,0.00000000
38.1212,0.284804,0.00000000
38.6162,0.284804,0.00000000
39.1111,0.284804,0.00000000
39.6061,0.284804,0.00000000
40.1010,0.284804,0.00000000
40.5960,0.284804,0.00000000
41.0909,0.284804,0.00000000
41.5859,0.284804,0.00000000
42.0808,0.284804,0.00000000
42.5758,0.284804,0.00000000
43.0707,0.284804,0.00000000
43.5657,0.284804,0.00000000
44.0606,0.284804,0.00000000
44.5556,0.284804,0.00000000
45.0505,0.284804,0.00000000
45.5455,0.284804,0.00000000
46.0404,0.284804,0.00000000
46.5354,0.284804,0.00000000
47.0303,0.284804,0.00000000
47.5253,0.284804,0.00000000
48.0202,0.284804,0.00000000
48.5152,0.284804,0.00000000
49.0101,0.284804,0.00000000
49.5051,0.284804,0.00000000
50.0000,0.284804,0.00000000
1.0000,0.305386,0.12849479
1.4949,0.305386,0.08698287
1.9899,0.305386,0.06530492
2.4848,0.305386,0.05155269
2.9798,0.305386,0.04164898
3.4747,0.305386,0.03389491
3.9697,0.305386,0.02754095
4.4646,0.305386,0.02225761
4.9596,0.305386,0.01788373
5.4545,0.305386,0.01430522
5.9495,0.305386,0.01141151
6.4444,0.305386,0.00909136
6.9394,0.305386,0.00724026
7.4343,0.305386,0.00576664
7.9293,0.305386,0.00459414
8.4242,0.305386,0.00366098
8.9192,0.305386,0.00291792
9.4141,0.305386,0.00232593
