h2_um,E2_Pa,T_abs
46.0404,38535.29,0.00011992
46.5354,38535.29,0.00010975
47.0303,38535.29,0.00010045
47.5253,38535.29,0.00009193
48.0202,38535.29,0.00008414
48.5152,38535.29,0.00007701
49.0101,38535.29,0.00007048
49.5051,38535.29,0.00006450
50.0000,38535.29,0.00005903
1.0000,42292.43,0.67448321
1.4949,42292.43,0.49609733
1.9899,42292.43,0.39127193
2.4848,42292.43,0.32286583
2.9798,42292.43,0.27480878
3.4747,42292.43,0.23916762
3.9697,42292.43,0.21160673
4.4646,42292.43,0.18956446
4.9596,42292.43,0.17143267
5.4545,42292.43,0.15615252
5.9495,42292.43,0.14300059
6.4444,42292.43,0.13146863
6.9394,42292.43,0.12119273
7.4343,42292.43,0.11190954
7.9293,42292.43,0.10342797
8.4242,42292.43,0.09561008
8.9192,42292.43,0.08835735
9.4141,42292.43,0.08160041
9.9091,42292.43,0.07529097
10.4040,42292.43,0.06939545
10.8990,42292.43,0.06388990
11.3939,42292.43,0.05875608
11.8889,42292.43,0.05397868
12.3838,42292.43,0.04954333
12.8788,42292.43,0.04543549
13.3737,42292.43,0.04163987
13.8687,42292.43,0.03814029
14.3636,42292.43,0.03491979
14.8586,42292.43,0.03196094
15.3535,42292.43,0.02924612
15.8485,42292.43,0.02675787
16.3434,42292.43,0.02447916
16.8384,42292.43,0.02239361
17.3333,42292.43,0.02048567
17.8283,42292.43,0.01874069
18.3232,42292.43,0.01714500
18.8182,42292.43,0.01568592
19.3131,42292.43,0.01435176
19.8081,42292.43,0.01313176
20.3030,42292.43,0.01201606
20.7980,42292.43,0.01099565
21.2929,42292.43,0.01006229
21.7879,42292.43,0.00920846
22.2828,42292.43,0.00842733
22.7778,42292.43,0.00771262
23.2727,42292.43,0.00705865
23.7677,42292.43,0.00646021
24.2626,42292.43,0.00591256
24.7576,42292.43,0.00541136
25.2525,42292.43,0.00495267
25.7475,42292.43,0.00453286
26.2424,42292.43,0.00414863
26.7374,42292.43,0.00379698
27.2323,42292.43,0.00347512
27.7273,42292.43,0.00318054
28.2222,42292.43,0.00291092
28.7172,42292.43,0.00266415
29.2121,42292.43,0.00243830
29.7071,42292.43,0.00223159
30.2020,42292.43,0.00204240
30.6970,42292.43,0.00186925
31.1919,42292.43,0.00171077
31.6869,42292.43,0.00156573
32.1818,42292.43,0.00143299
32.6768,42292.43,0.00131149
33.1717,42292.43,0.00120030
33.6667,42292.43,0.00109854
34.1616,42292.43,0.00100540
34.6566,42292.43,0.00092016
35.1515,42292.43,0.00084215
35.6465,42292.43,0.00077075
36.1414,42292.43,0.00070540
36.6364,42292.43,0.00064560
37.1313,42292.43,0.00059086
37.6263,42292.43,0.00054077
38.1212,42292.43,0.00049492
38.6162,42292.43,0.00045296
39.1111,42292.43,0.00041456
39.6061,42292.43,0.00037941
40.1010,42292.43,0.00034724
40.5960,42292.43,0.00031780
41.0909,42292.43,0.00029086
41.5859,42292.43,0.00026620
42.0808,42292.43,0.00024363
42.5758,42292.43,0.00022297
43.0707,42292.43,0.00020407
43.5657,42292.43,0.00018677
44.0606,42292.43,0.00017093
44.5556,42292.43,0.00015644
45.0505,42292.43,0.00014318
45.5455,42292.43,0.00013104
46.0404,42292.43,0.00011993
46.5354,42292.43,0.00010976
47.0303,42292.43,0.00010046
47.5253,42292.43,0.00009194
48.0202,42292.43,0.00008414
48.5152,42292.43,0.00007701
49.0101,42292.43,0.00007048
49.5051,42292.43,0.00006451
50.0000,42292.43,0.00005904
1.0000,46415.89,0.67448026
1.4949,46415.89,0.49609571
1.9899,46415.89,0.39127103
2.4848,46415.89,0.32286536
2.9798,46415.89,0.27480860
3.4747,46415.89,0.23916767
3.9697,46415.89,0.21160695
4.4646,46415.89,0.18956483
4.9596,46415.89,0.17143316
5.4545,46415.89,0.15615312
5.9495,46415.89,0.14300128
6.4444,46415.89,0.13146941
6.9394,46415.89,0.12119358
7.4343,46415.89,0.11191044
7.9293,46415.89,0.10342892
8.4242,46415.89,0.09561106
8.9192,46415.89,0.08835835
9.4141,46415.89,0.08160142
9.9091,46415.89,0.07529198
10.4040,46415.89,0.06939645
10.8990,46415.89,0.06389087
11.3939,46415.89,0.05875703
11.8889,46415.89,0.05397959
12.3838,46415.89,0.04954420
12.8788,46415.89,0.04543632
13.3737,46415.89,0.04164066
13.8687,46415.89,0.03814104
14.3636,46415.89,0.03492051
14.8586,46415.89,0.03196162
15.3535,46415.89,0.02924676
15.8485,46415.89,0.02675847
16.3434,46415.89,0.02447973
16.8384,46415.89,0.02239415
17.3333,46415.89,0.02048617
17.8283,46415.89,0.01874116
18.3232,46415.89,0.01714544
18.8182,46415.89,0.01568634
19.3131,46415.89,0.01435215
19.8081,46415.89,0.01313213
20.3030,46415.89,0.01201640
20.7980,46415.89,0.01099597
21.2929,46415.89,0.01006259
21.7879,46415.89,0.00920875
22.2828,46415.89,0.00842759
22.7778,46415.89,0.00771287
23.2727,46415.89,0.00705888
23.7677,46415.89,0.00646043
24.2626,46415.89,0.00591276
24.7576,46415.89,0.00541155
25.2525,46415.89,0.00495284
25.7475,46415.89,0.00453302
26.2424,46415.89,0.00414879
26.7374,46415.89,0.00379712
27.2323,46415.89,0.00347525
27.7273,46415.89,0.00318066
28.2222,46415.89,0.00291104
28.7172,46415.89,0.00266426
29.2121,46415.89,0.00243840
29.7071,46415.89,0.00223168
30.2020,46415.89,0.00204249
30.6970,46415.89,0.00186933
31.1919,46415.89,0.00171085
31.6869,46415.89,0.00156580
32.1818,46415.89,0.00143305
32.6768,46415.89,0.00131156
33.1717,46415.89,0.00120036
33.6667,46415.89,0.00109859
34.1616,46415.89,0.00100545
34.6566,46415.89,0.00092021
35.1515,46415.89,0.00084219
35.6465,46415.89,0.00077079
36.1414,46415.89,0.00070544
36.6364,46415.89,0.00064563
37.1313,46415.89,0.00059089
37.6263,46415.89,0.00054079
38.1212,46415.89,0.00049495
38.6162,46415.89,0.00045298
39.1111,46415.89,0.00041458
39.6061,46415.89,0.00037943
40.1010,46415.89,0.00034726
40.5960,46415.89,0.00031782
41.0909,46415.89,0.00029087
41.5859,46415.89,0.00026621
42.0808,46415.89,0.00024364
42.5758,46415.89,0.00022299
43.0707,46415.89,0.00020408
43.5657,46415.89,0.00018678
44.0606,46415.89,0.00017094
44.5556,46415.89,0.00015645
45.0505,46415.89,0.00014319
45.5455,46415.89,0.00013105
46.0404,46415.89,0.00011994
46.5354,46415.89,0.00010977
47.0303,46415.89,0.00010046
47.5253,46415.89,0.00009195
48.0202,46415.89,0.00008415
48.5152,46415.89,0.00007702
49.0101,46415.89,0.00007049
49.5051,46415.89,0.00006451
50.0000,46415.89,0.00005904
1.0000,50941.38,0.67447703
1.4949,50941.38,0.49609393
1.9899,50941.38,0.39127003
2.4848,50941.38,0.32286484
2.9798,50941.38,0.27480841
3.4747,50941.38,0.23916771
3.9697,50941.38,0.21160719
4.4646,50941.38,0.18956523
4.9596,50941.38,0.17143370
5.4545,50941.38,0.15615379
5.9495,50941.38,0.14300205
6.4444,50941.38,0.13147026
6.9394,50941.38,0.12119452
7.4343,50941.38,0.11191144
7.9293,50941.38,0.10342997
8.4242,50941.38,0.09561214
8.9192,50941.38,0.08835945
9.4141,50941.38,0.08160252
9.9091,50941.38,0.07529308
10.4040,50941.38,0.06939753
10.8990,50941.38,0.06389193
11.3939,50941.38,0.05875806
11.8889,50941.38,0.05398058
12.3838,50941.38,0.04954515
12.8788,50941.38,0.04543723
13.3737,50941.38,0.04164153
13.8687,50941.38,0.03814186
14.3636,50941.38,0.03492129
14.8586,50941.38,0.03196236
15.3535,50941.38,0.02924746
15.8485,50941.38,0.02675913
16.3434,50941.38,0.02448035
16.8384,50941.38,0.02239473
17.3333,50941.38,0.02048672
17.8283,50941.38,0.01874168
18.3232,50941.38,0.01714593
18.8182,50941.38,0.01568680
19.3131,50941.38,0.01435258
19.8081,50941.38,0.01313253
20.3030,50941.38,0.01201678
20.7980,50941.38,0.01099633
21.2929,50941.38,0.01006292
21.7879,50941.38,0.00920906
22.2828,50941.38,0.00842788
22.7778,50941.38,0.00771314
23.2727,50941.38,0.00705914
23.7677,50941.38,0.00646067
24.2626,50941.38,0.00591298
24.7576,50941.38,0.00541176
25.2525,50941.38,0.00495304
25.7475,50941.38,0.00453321
26.2424,50941.38,0.00414896
26.7374,50941.38,0.00379728
27.2323,50941.38,0.00347540
27.7273,50941.38,0.00318080
28.2222,50941.38,0.00291117
28.7172,50941.38,0.00266438
29.2121,50941.38,0.00243851
29.7071,50941.38,0.00223179
30.2020,50941.38,0.00204259
30.6970,50941.38,0.00186942
31.1919,50941.38,0.00171093
31.6869,50941.38,0.00156588
32.1818,50941.38,0.00143312
32.6768,50941.38,0.00131162
33.1717,50941.38,0.00120042
33.6667,50941.38,0.00109865
34.1616,50941.38,0.00100550
34.6566,50941.38,0.00092026
35.1515,50941.38,0.00084224
35.6465,50941.38,0.00077083
36.1414,50941.38,0.00070548
36.6364,50941.38,0.00064567
37.1313,50941.38,0.00059093
37.6263,50941.38,0.00054083
38.1212,50941.38,0.00049498
38.6162,50941.38,0.00045301
39.1111,50941.38,0.00041460
39.6061,50941.38,0.00037945
40.1010,50941.38,0.00034728
40.5960,50941.38,0.00031784
41.0909,50941.38,0.00029089
41.5859,50941.38,0.00026623
42.0808,50941.38,0.00024366
42.5758,50941.38,0.00022300
43.0707,50941.38,0.00020410
43.5657,50941.38,0.00018679
44.0606,50941.38,0.00017096
44.5556,50941.38,0.00015646
45.0505,50941.38,0.00014320
45.5455,50941.38,0.00013106
46.0404,50941.38,0.00011995
46.5354,50941.38,0.00010978
47.0303,50941.38,0.00010047
47.5253,50941.38,0.00009195
48.0202,50941.38,0.00008416
48.5152,50941.38,0.00007702
49.0101,50941.38,0.00007049
49.5051,50941.38,0.00006452
50.0000,50941.38,0.00005905
1.0000,55908.10,0.67447348
1.4949,55908.10,0.49609198
1.9899,55908.10,0.39126894
2.4848,55908.10,0.32286427
2.9798,55908.10,0.27480820
3.4747,55908.10,0.23916777
3.9697,55908.10,0.21160745
4.4646,55908.10,0.18956567
4.9596,55908.10,0.17143429
5.4545,55908.10,0.15615451
5.9495,55908.10,0.14300289
6.4444,55908.10,0.13147120
6.9394,55908.10,0.12119554
7.4343,55908.10,0.11191253
7.9293,55908.10,0.10343111
8.4242,55908.10,0.09561333
8.9192,55908.10,0.08836066
9.4141,55908.10,0.08160374
9.9091,55908.10,0.07529429
10.4040,55908.10,0.06939873
10.8990,55908.10,0.06389310
11.3939,55908.10,0.05875919
11.8889,55908.10,0.05398168
12.3838,55908.10,0.04954620
12.8788,55908.10,0.04543823
13.3737,55908.10,0.04164248
13.8687,55908.10,0.03814277
14.3636,55908.10,0.03492215
14.8586,55908.10,0.03196317
15.3535,55908.10,0.02924823
15.8485,55908.10,0.02675985
16.3434,55908.10,0.02448103
16.8384,55908.10,0.02239537
17.3333,55908.10,0.02048733
17.8283,55908.10,0.01874225
18.3232,55908.10,0.01714646
18.8182,55908.10,0.01568730
19.3131,55908.10,0.01435305
19.8081,55908.10,0.01313297
20.3030,55908.10,0.01201720
20.7980,55908.10,0.01099672
21.2929,55908.10,0.01006329
21.7879,55908.10,0.00920940
22.2828,55908.10,0.00842821
22.7778,55908.10,0.00771344
23.2727,55908.10,0.00705942
23.7677,55908.10,0.00646093
24.2626,55908.10,0.00591323
24.7576,55908.10,0.00541199
25.2525,55908.10,0.00495325
25.7475,55908.10,0.00453341
26.2424,55908.10,0.00414915
26.7374,55908.10,0.00379745
27.2323,55908.10,0.00347556
27.7273,55908.10,0.00318095
28.2222,55908.10,0.00291131
28.7172,55908.10,0.00266451
29.2121,55908.10,0.00243864
29.7071,55908.10,0.00223190
30.2020,55908.10,0.00204269
30.6970,55908.10,0.00186952
31.1919,55908.10,0.00171102
31.6869,55908.10,0.00156597
32.1818,55908.10,0.00143320
32.6768,55908.10,0.00131170
33.1717,55908.10,0.00120049
33.6667,55908.10,0.00109871
34.1616,55908.10,0.00100556
34.6566,55908.10,0.00092031
35.1515,55908.10,0.00084229
35.6465,55908.10,0.00077088
36.1414,55908.10,0.00070552
36.6364,55908.10,0.00064571
37.1313,55908.10,0.00059096
37.6263,55908.10,0.00054086
38.1212,55908.10,0.00049501
38.6162,55908.10,0.00045304
39.1111,55908.10,0.00041463
39.6061,55908.10,0.00037948
40.1010,55908.10,0.00034731
40.5960,55908.10,0.00031786
41.0909,55908.10,0.00029091
41.5859,55908.10,0.00026625
42.0808,55908.10,0.00024368
42.5758,55908.10,0.00022302
43.0707,55908.10,0.00020411
43.5657,55908.10,0.00018681
44.0606,55908.10,0.00017097
44.5556,55908.10,0.00015647
45.0505,55908.10,0.00014321
45.5455,55908.10,0.00013107
46.0404,55908.10,0.00011996
46.5354,55908.10,0.00010979
47.0303,55908.10,0.00010048
47.5253,55908.10,0.00009196
48.0202,55908.10,0.00008416
48.5152,55908.10,0.00007703
49.0101,55908.10,0.00007050
49.5051,55908.10,0.00006452
50.0000,55908.10,0.00005905
1.0000,61359.07,0.67446958
1.4949,61359.07,0.49608984
1.9899,61359.07,0.39126774
2.4848,61359.07,0.32286365
2.9798,61359.07,0.27480797
3.4747,61359.07,0.23916783
3.9697,61359.07,0.21160774
4.4646,61359.07,0.18956615
4.9596,61359.07,0.17143494
5.4545,61359.07,0.15615531
5.9495,61359.07,0.14300381
6.4444,61359.07,0.13147224
6.9394,61359.07,0.12119667
7.4343,61359.07,0.11191374
7.9293,61359.07,0.10343237
8.4242,61359.07,0.09561463
8.9192,61359.07,0.08836198
9.4141,61359.07,0.08160507
9.9091,61359.07,0.07529562
10.4040,61359.07,0.06940004
10.8990,61359.07,0.06389438
11.3939,61359.07,0.05876044
11.8889,61359.07,0.05398288
12.3838,61359.07,0.04954735
12.8788,61359.07,0.04543933
13.3737,61359.07,0.04164353
13.8687,61359.07,0.03814377
14.3636,61359.07,0.03492309
14.8586,61359.07,0.03196406
15.3535,61359.07,0.02924907
15.8485,61359.07,0.02676065
16.3434,61359.07,0.02448178
16.8384,61359.07,0.02239608
17.3333,61359.07,0.02048799
17.8283,61359.07,0.01874287
18.3232,61359.07,0.01714705
18.8182,61359.07,0.01568785
19.3131,61359.07,0.01435357
19.8081,61359.07,0.01313346
20.3030,61359.07,0.01201766
20.7980,61359.07,0.01099715
21.2929,61359.07,0.01006369
21.7879,61359.07,0.00920978
22.2828,61359.07,0.00842856
22.7778,61359.07,0.00771377
23.2727,61359.07,0.00705973
23.7677,61359.07,0.00646122
24.2626,61359.07,0.00591350
24.7576,61359.07,0.00541224
25.2525,61359.07,0.00495349
25.7475,61359.07,0.00453363
26.2424,61359.07,0.00414935
26.7374,61359.07,0.00379765
27.2323,61359.07,0.00347574
27.7273,61359.07,0.00318112
28.2222,61359.07,0.00291146
28.7172,61359.07,0.00266466
29.2121,61359.07,0.00243877
29.7071,61359.07,0.00223203
30.2020,61359.07,0.00204281
30.6970,61359.07,0.00186963
31.1919,61359.07,0.00171113
31.6869,61359.07,0.00156606
32.1818,61359.07,0.00143329
32.6768,61359.07,0.00131178
33.1717,61359.07,0.00120057
33.6667,61359.07,0.00109878
34.1616,61359.07,0.00100563
34.6566,61359.07,0.00092037
35.1515,61359.07,0.00084234
35.6465,61359.07,0.00077093
36.1414,61359.07,0.00070557
36.6364,61359.07,0.00064575
37.1313,61359.07,0.00059101
37.6263,61359.07,0.00054090
38.1212,61359.07,0.00049504
38.6162,61359.07,0.00045307
39.1111,61359.07,0.00041466
39.6061,61359.07,0.00037951
40.1010,61359.07,0.00034733
40.5960,61359.07,0.00031789
41.0909,61359.07,0.00029094
41.5859,61359.07,0.00026627
42.0808,61359.07,0.00024370
42.5758,61359.07,0.00022304
43.0707,61359.07,0.00020413
43.5657,61359.07,0.00018682
44.0606,61359.07,0.00017098
44.5556,61359.07,0.00015649
45.0505,61359.07,0.00014322
45.5455,61359.07,0.00013108
46.0404,61359.07,0.00011997
46.5354,61359.07,0.00010980
47.0303,61359.07,0.00010049
47.5253,61359.07,0.00009197
48.0202,61359.07,0.00008417
48.5152,61359.07,0.00007704
49.0101,61359.07,0.00007050
49.5051,61359.07,0.00006453
50.0000,61359.07,0.00005906
1.0000,67341.51,0.67446530
1.4949,67341.51,0.49608749
1.9899,67341.51,0.39126643
2.4848,67341.51,0.32286296
2.9798,67341.51,0.27480771
3.4747,67341.51,0.23916789
3.9697,67341.51,0.21160806
4.4646,67341.51,0.18956669
4.9596,67341.51,0.17143565
5.4545,67341.51,0.15615618
5.9495,67341.51,0.14300483
6.4444,67341.51,0.13147337
6.9394,67341.51,0.12119790
7.4343,67341.51,0.11191505
7.9293,67341.51,0.10343375
8.4242,67341.51,0.09561605
8.9192,67341.51,0.08836344
9.4141,67341.51,0.08160654
9.9091,67341.51,0.07529708
10.4040,67341.51,0.06940148
10.8990,67341.51,0.06389579
11.3939,67341.51,0.05876180
11.8889,67341.51,0.05398419
12.3838,67341.51,0.04954862
12.8788,67341.51,0.04544054
13.3737,67341.51,0.04164468
13.8687,67341.51,0.03814486
14.3636,67341.51,0.03492412
14.8586,67341.51,0.03196504
15.3535,67341.51,0.02924999
15.8485,67341.51,0.02676152
16.3434,67341.51,0.02448260
16.8384,67341.51,0.02239685
17.3333,67341.51,0.02048872
17.8283,67341.51,0.01874356
18.3232,67341.51,0.01714769
18.8182,67341.51,0.01568845
19.3131,67341.51,0.01435414
19.8081,67341.51,0.01313399
20.3030,67341.51,0.01201816
20.7980,67341.51,0.01099762
21.2929,67341.51,0.01006413
21.7879,67341.51,0.00921019
22.2828,67341.51,0.00842895
22.7778,67341.51,0.00771414
23.2727,67341.51,0.00706007
23.7677,67341.51,0.00646153
24.2626,67341.51,0.00591380
24.7576,67341.51,0.00541252
25.2525,67341.51,0.00495375
25.7475,67341.51,0.00453387
26.2424,67341.51,0.00414958
26.7374,67341.51,0.00379786
27.2323,67341.51,0.00347594
27.7273,67341.51,0.00318130
28.2222,67341.51,0.00291163
28.7172,67341.51,0.00266482
29.2121,67341.51,0.00243892
29.7071,67341.51,0.00223217
30.2020,67341.51,0.00204294
30.6970,67341.51,0.00186975
31.1919,67341.51,0.00171124
31.6869,67341.51,0.00156616
32.1818,67341.51,0.00143339
32.6768,67341.51,0.00131187
33.1717,67341.51,0.00120065
33.6667,67341.51,0.00109886
34.1616,67341.51,0.00100570
34.6566,67341.51,0.00092044
35.1515,67341.51,0.00084240
35.6465,67341.51,0.00077099
36.1414,67341.51,0.00070562
36.6364,67341.51,0.00064580
37.1313,67341.51,0.00059105
37.6263,67341.51,0.00054094
38.1212,67341.51,0.00049508
38.6162,67341.51,0.00045311
39.1111,67341.51,0.00041470
39.6061,67341.51,0.00037954
40.1010,67341.51,0.00034736
40.5960,67341.51,0.00031791
41.0909,67341.51,0.00029096
41.5859,67341.51,0.00026630
42.0808,67341.51,0.00024372
42.5758,67341.51,0.00022306
43.0707,67341.51,0.00020415
43.5657,67341.51,0.00018684
44.0606,67341.51,0.00017100
44.5556,67341.51,0.00015650
45.0505,67341.51,0.00014323
45.5455,67341.51,0.00013109
46.0404,67341.51,0.00011998
46.5354,67341.51,0.00010981
47.0303,67341.51,0.00010050
47.5253,67341.51,0.00009198
48.0202,67341.51,0.00008418
48.5152,67341.51,0.00007704
49.0101,67341.51,0.00007051
49.5051,67341.51,0.00006453
50.0000,67341.51,0.00005906
1.0000,73907.22,0.67446061
1.4949,73907.22,0.49608491
1.9899,73907.22,0.39126498
2.4848,73907.22,0.32286221
2.9798,73907.22,0.27480743
3.4747,73907.22,0.23916796
3.9697,73907.22,0.21160841
4.4646,73907.22,0.18956727
4.9596,73907.22,0.17143644
5.4545,73907.22,0.15615714
5.9495,73907.22,0.14300594
6.4444,73907.22,0.13147461
6.9394,73907.22,0.12119926
7.4343,73907.22,0.11191650
7.9293,73907.22,0.10343527
8.4242,73907.22,0.09561762
8.9192,73907.22,0.08836504
9.4141,73907.22,0.08160815
9.9091,73907.22,0.07529868
10.4040,73907.22,0.06940306
10.8990,73907.22,0.06389733
11.3939,73907.22,0.05876330
11.8889,73907.22,0.05398564
12.3838,73907.22,0.04955001
12.8788,73907.22,0.04544187
13.3737,73907.22,0.04164594
13.8687,73907.22,0.03814606
14.3636,73907.22,0.03492526
14.8586,73907.22,0.03196611
15.3535,73907.22,0.02925100
15.8485,73907.22,0.02676248
16.3434,73907.22,0.02448350
16.8384,73907.22,0.02239770
17.3333,73907.22,0.02048952
17.8283,73907.22,0.01874431
18.3232,73907.22,0.01714840
18.8182,73907.22,0.01568912
19.3131,73907.22,0.01435476
19.8081,73907.22,0.01313458
20.3030,73907.22,0.01201871
20.7980,73907.22,0.01099813
21.2929,73907.22,0.01006462
21.7879,73907.22,0.00921065
22.2828,73907.22,0.00842937
22.7778,73907.22,0.00771453
23.2727,73907.22,0.00706044
23.7677,73907.22,0.00646188
24.2626,73907.22,0.00591412
24.7576,73907.22,0.00541282
25.2525,73907.22,0.00495403
25.7475,73907.22,0.00453414
26.2424,73907.22,0.00414983
26.7374,73907.22,0.00379809
27.2323,73907.22,0.00347616
27.7273,73907.22,0.00318150
28.2222,73907.22,0.00291182
28.7172,73907.22,0.00266499
29.2121,73907.22,0.00243908
29.7071,73907.22,0.00223232
30.2020,73907.22,0.00204308
30.6970,73907.22,0.00186988
31.1919,73907.22,0.00171136
31.6869,73907.22,0.00156628
32.1818,73907.22,0.00143349
32.6768,73907.22,0.00131197
33.1717,73907.22,0.00120074
33.6667,73907.22,0.00109895
34.1616,73907.22,0.00100578
34.6566,73907.22,0.00092051
35.1515,73907.22,0.00084247
35.6465,73907.22,0.00077105
36.1414,73907.22,0.00070568
36.6364,73907.22,0.00064586
37.1313,73907.22,0.00059110
37.6263,73907.22,0.00054099
38.1212,73907.22,0.00049513
38.6162,73907.22,0.00045315
39.1111,73907.22,0.00041473
39.6061,73907.22,0.00037957
40.1010,73907.22,0.00034740
40.5960,73907.22,0.00031794
41.0909,73907.22,0.00029099
41.5859,73907.22,0.00026632
42.0808,73907.22,0.00024374
42.5758,73907.22,0.00022308
43.0707,73907.22,0.00020417
43.5657,73907.22,0.00018686
44.0606,73907.22,0.00017102
44.5556,73907.22,0.00015652
45.0505,73907.22,0.00014325
45.5455,73907.22,0.00013111
46.0404,73907.22,0.00011999
46.5354,73907.22,0.00010982
47.0303,73907.22,0.00010051
47.5253,73907.22,0.00009199
48.0202,73907.22,0.00008419
48.5152,73907.22,0.00007705
49.0101,73907.22,0.00007052
49.5051,73907.22,0.00006454
50.0000,73907.22,0.00005907
1.0000,81113.08,0.67445545
1.4949,81113.08,0.49608208
1.9899,81113.08,0.39126340
2.4848,81113.08,0.32286139
2.9798,81113.08,0.27480712
3.4747,81113.08,0.23916804
3.9697,81113.08,0.21160880
4.4646,81113.08,0.18956791
4.9596,81113.08,0.17143730
5.4545,81113.08,0.15615819
5.9495,81113.08,0.14300716
6.4444,81113.08,0.13147598
6.9394,81113.08,0.12120074
7.4343,81113.08,0.11191809
7.9293,81113.08,0.10343694
8.4242,81113.08,0.09561934
8.9192,81113.08,0.08836679
9.4141,81113.08,0.08160991
9.9091,81113.08,0.07530043
10.4040,81113.08,0.06940479
10.8990,81113.08,0.06389903
11.3939,81113.08,0.05876494
11.8889,81113.08,0.05398723
12.3838,81113.08,0.04955153
12.8788,81113.08,0.04544332
13.3737,81113.08,0.04164733
13.8687,81113.08,0.03814737
14.3636,81113.08,0.03492651
14.8586,81113.08,0.03196729
15.3535,81113.08,0.02925212
15.8485,81113.08,0.02676353
16.3434,81113.08,0.02448449
16.8384,81113.08,0.02239863
17.3333,81113.08,0.02049039
17.8283,81113.08,0.01874513
18.3232,81113.08,0.01714918
18.8182,81113.08,0.01568985
