freq_MHz,T_fresh_h5um,T_deg_h5um,T_fresh_h15um,T_deg_h15um,T_fresh_h30um,T_deg_h30um,T_fresh_h50um,T_deg_h50um
21.343172,0.06058905,0.53665059,0.01010458,0.19483543,0.00062895,0.08348448,0.00001557,0.02662096
21.348174,0.06062346,0.53694449,0.01010913,0.19499569,0.00062903,0.08356810,0.00001557,0.02664407
21.353177,0.06066092,0.53726176,0.01011418,0.19516559,0.00062913,0.08365594,0.00001557,0.02666852
21.358179,0.06070141,0.53760244,0.01011975,0.19534517,0.00062928,0.08374804,0.00001556,0.02669432
21.363182,0.06074497,0.53796661,0.01012582,0.19553448,0.00062945,0.08384441,0.00001556,0.02672146
21.368184,0.06079159,0.53835433,0.01013240,0.19573355,0.00062965,0.08394507,0.00001556,0.02674996
21.373187,0.06084129,0.53876567,0.01013950,0.19594244,0.00062989,0.08405006,0.00001556,0.02677983
21.378189,0.06089408,0.53920070,0.01014711,0.19616119,0.00063015,0.08415940,0.00001556,0.02681107
21.383192,0.06094997,0.53965950,0.01015524,0.19638985,0.00063045,0.08427311,0.00001556,0.02684369
21.388194,0.06100897,0.54014216,0.01016388,0.19662848,0.00063078,0.08439122,0.00001556,0.02687770
21.393197,0.06107111,0.54064876,0.01017305,0.19687712,0.00063114,0.08451376,0.00001556,0.02691310
21.398199,0.06113638,0.54117939,0.01018274,0.19713585,0.00063154,0.08464076,0.00001556,0.02694992
21.403202,0.06120482,0.54173416,0.01019296,0.19740471,0.00063197,0.08477225,0.00001557,0.02698814
21.408204,0.06127643,0.54231316,0.01020370,0.19768377,0.00063243,0.08490827,0.00001557,0.02702780
21.413207,0.06135124,0.54291651,0.01021498,0.19797310,0.00063292,0.08504885,0.00001558,0.02706889
21.418209,0.06142926,0.54354431,0.01022679,0.19827277,0.00063344,0.08519401,0.00001558,0.02711143
21.423212,0.06151051,0.54419668,0.01023914,0.19858285,0.00063400,0.08534381,0.00001559,0.02715542
21.428214,0.06159502,0.54487374,0.01025203,0.19890341,0.00063459,0.08549828,0.00001560,0.02720088
21.433217,0.06168279,0.54557563,0.01026546,0.19923452,0.00063522,0.08565746,0.00001561,0.02724782
21.438219,0.06177386,0.54630247,0.01027945,0.19957628,0.00063587,0.08582138,0.00001562,0.02729626
21.443222,0.06186825,0.54705440,0.01029398,0.19992876,0.00063657,0.08599009,0.00001563,0.02734620
21.448224,0.06196597,0.54783155,0.01030907,0.20029205,0.00063729,0.08616363,0.00001564,0.02739766
21.453227,0.06206707,0.54863409,0.01032472,0.20066623,0.00063805,0.08634205,0.00001565,0.02745066
21.458229,0.06217155,0.54946216,0.01034093,0.20105141,0.00063884,0.08652540,0.00001566,0.02750519
21.463232,0.06227946,0.55031591,0.01035771,0.20144767,0.00063967,0.08671371,0.00001568,0.02756129
21.468234,0.06239080,0.55119552,0.01037506,0.20185511,0.00064053,0.08690705,0.00001569,0.02761897
21.473237,0.06250563,0.55210115,0.01039299,0.20227383,0.00064143,0.08710546,0.00001571,0.02767824
21.478239,0.06262395,0.55303297,0.01041151,0.20270395,0.00064237,0.08730899,0.00001572,0.02773911
21.483242,0.06274582,0.55399116,0.01043061,0.20314556,0.00064333,0.08751770,0.00001574,0.02780161
21.488244,0.06287124,0.55497591,0.01045030,0.20359879,0.00064434,0.08773164,0.00001576,0.02786575
21.493247,0.06300027,0.55598741,0.01047059,0.20406374,0.00064538,0.08795088,0.00001578,0.02793154
21.498249,0.06313294,0.55702585,0.01049148,0.20454053,0.00064646,0.08817546,0.00001579,0.02799902
21.503252,0.06326927,0.55809145,0.01051299,0.20502929,0.00064757,0.08840546,0.00001582,0.02806818
21.508254,0.06340930,0.55918439,0.01053511,0.20553014,0.00064872,0.08864092,0.00001584,0.02813907
21.513257,0.06355308,0.56030491,0.01055785,0.20604322,0.00064991,0.08888193,0.00001586,0.02821168
21.518259,0.06370065,0.56145322,0.01058121,0.20656865,0.00065114,0.08912855,0.00001588,0.02828605
21.523262,0.06385203,0.56262954,0.01060522,0.20710658,0.00065240,0.08938083,0.00001591,0.02836219
21.528264,0.06400728,0.56383411,0.01062986,0.20765715,0.00065370,0.08963887,0.00001593,0.02844014
21.533267,0.06416643,0.56506716,0.01065515,0.20822049,0.00065505,0.08990271,0.00001596,0.02851989
21.538269,0.06432953,0.56632895,0.01068110,0.20879678,0.00065643,0.09017245,0.00001598,0.02860150
21.543272,0.06449663,0.56761972,0.01070771,0.20938615,0.00065785,0.09044816,0.00001601,0.02868496
21.548274,0.06466777,0.56893973,0.01073500,0.20998877,0.00065931,0.09072992,0.00001604,0.02877032
21.553277,0.06484300,0.57028924,0.01076296,0.21060481,0.00066081,0.09101780,0.00001607,0.02885759
21.558279,0.06502237,0.57166853,0.01079161,0.21123442,0.00066236,0.09131190,0.00001610,0.02894680
21.563282,0.06520594,0.57307788,0.01082095,0.21187779,0.00066394,0.09161229,0.00001613,0.02903797
21.568284,0.06539374,0.57451756,0.01085100,0.21253509,0.00066557,0.09191908,0.00001616,0.02913114
21.573287,0.06558584,0.57598788,0.01088176,0.21320651,0.00066724,0.09223234,0.00001620,0.02922633
21.578289,0.06578230,0.57748913,0.01091324,0.21389223,0.00066895,0.09255217,0.00001623,0.02932357
21.583292,0.06598316,0.57902161,0.01094546,0.21459245,0.00067071,0.09287867,0.00001627,0.02942288
21.588294,0.06618850,0.58058565,0.01097842,0.21530737,0.00067251,0.09321193,0.00001630,0.02952431
21.593297,0.06639837,0.58218155,0.01101213,0.21603720,0.00067435,0.09355207,0.00001634,0.02962788
21.598299,0.06661283,0.58380966,0.01104660,0.21678213,0.00067624,0.09389917,0.00001638,0.02973362
21.603302,0.06683195,0.58547030,0.01108185,0.21754240,0.00067818,0.09425336,0.00001642,0.02984156
21.608304,0.06705579,0.58716383,0.01111788,0.21831821,0.00068016,0.09461474,0.00001646,0.02995175
21.613307,0.06728442,0.58889059,0.01115470,0.21910981,0.00068220,0.09498342,0.00001650,0.03006421
21.618309,0.06751792,0.59065094,0.01119234,0.21991743,0.00068427,0.09535953,0.00001655,0.03017898
21.623312,0.06775636,0.59244525,0.01123079,0.22074130,0.00068640,0.09574318,0.00001659,0.03029609
21.628314,0.06799980,0.59427390,0.01127008,0.22158167,0.00068858,0.09613449,0.00001664,0.03041559
21.633317,0.06824834,0.59613727,0.01131020,0.22243881,0.00069081,0.09653360,0.00001668,0.03053752
21.638319,0.06850203,0.59803576,0.01135119,0.22331296,0.00069308,0.09694062,0.00001673,0.03066191
21.643322,0.06876098,0.59996977,0.01139305,0.22420441,0.00069541,0.09735571,0.00001678,0.03078880
21.648324,0.06902525,0.60193971,0.01143579,0.22511343,0.00069780,0.09777900,0.00001683,0.03091824
21.653327,0.06929494,0.60394599,0.01147944,0.22604030,0.00070023,0.09821062,0.00001688,0.03105028
21.658329,0.06957014,0.60598905,0.01152399,0.22698531,0.00070272,0.09865073,0.00001693,0.03118495
21.663332,0.06985093,0.60806933,0.01156948,0.22794877,0.00070527,0.09909948,0.00001699,0.03132230
21.668334,0.07013742,0.61018727,0.01161591,0.22893099,0.00070787,0.09955701,0.00001704,0.03146238
21.673337,0.07042969,0.61234333,0.01166331,0.22993227,0.00071052,0.10002350,0.00001710,0.03160524
21.678339,0.07072784,0.61453797,0.01171168,0.23095296,0.00071324,0.10049910,0.00001716,0.03175092
21.683342,0.07103199,0.61677167,0.01176105,0.23199338,0.00071601,0.10098399,0.00001722,0.03189949
21.688344,0.07134222,0.61904492,0.01181143,0.23305388,0.00071885,0.10147833,0.00001728,0.03205099
21.693347,0.07165866,0.62135821,0.01186284,0.23413481,0.00072174,0.10198231,0.00001734,0.03220548
21.698349,0.07198142,0.62371205,0.01191530,0.23523654,0.00072470,0.10249610,0.00001740,0.03236302
21.703352,0.07231060,0.62610695,0.01196883,0.23635945,0.00072772,0.10301991,0.00001747,0.03252366
21.708354,0.07264633,0.62854345,0.01202344,0.23750391,0.00073080,0.10355392,0.00001754,0.03268746
21.713357,0.07298873,0.63102206,0.01207917,0.23867033,0.00073395,0.10409834,0.00001760,0.03285448
21.718359,0.07333792,0.63354336,0.01213603,0.23985911,0.00073716,0.10465336,0.00001767,0.03302479
21.723362,0.07369404,0.63610788,0.01219404,0.24107068,0.00074045,0.10521922,0.00001774,0.03319845
21.728364,0.07405721,0.63871620,0.01225322,0.24230546,0.00074380,0.10579611,0.00001782,0.03337554
21.733367,0.07442758,0.64136891,0.01231361,0.24356390,0.00074722,0.10638428,0.00001789,0.03355611
21.738369,0.07480529,0.64406658,0.01237521,0.24484645,0.00075072,0.10698395,0.00001797,0.03374024
21.743372,0.07519048,0.64680983,0.01243806,0.24615359,0.00075428,0.10759536,0.00001804,0.03392800
21.748374,0.07558330,0.64959927,0.01250218,0.24748580,0.00075793,0.10821876,0.00001812,0.03411947
21.753377,0.07598391,0.65243552,0.01256760,0.24884357,0.00076165,0.10885440,0.00001820,0.03431473
21.758379,0.07639247,0.65531922,0.01263434,0.25022742,0.00076544,0.10950255,0.00001829,0.03451386
21.763382,0.07680914,0.65825102,0.01270243,0.25163787,0.00076932,0.11016348,0.00001837,0.03471693
21.768384,0.07723410,0.66123157,0.01277191,0.25307547,0.00077327,0.11083746,0.00001846,0.03492404
21.773387,0.07766751,0.66426156,0.01284279,0.25454078,0.00077731,0.11152478,0.00001855,0.03513527
21.778389,0.07810957,0.66734165,0.01291512,0.25603437,0.00078144,0.11222574,0.00001864,0.03535071
21.783392,0.07856045,0.67047255,0.01298891,0.25755683,0.00078565,0.11294065,0.00001873,0.03557045
21.788394,0.07902035,0.67365497,0.01306422,0.25910877,0.00078995,0.11366981,0.00001882,0.03579460
21.793397,0.07948947,0.67688962,0.01314106,0.26069082,0.00079433,0.11441357,0.00001892,0.03602325
21.798399,0.07996801,0.68017723,0.01321947,0.26230363,0.00079882,0.11517224,0.00001902,0.03625651
21.803402,0.08045619,0.68351855,0.01329949,0.26394787,0.00080339,0.11594618,0.00001912,0.03649447
21.808404,0.08095422,0.68691434,0.01338116,0.26562421,0.00080806,0.11673574,0.00001922,0.03673725
21.813407,0.08146234,0.69036536,0.01346452,0.26733336,0.00081283,0.11754130,0.00001933,0.03698496
21.818409,0.08198077,0.69387238,0.01354959,0.26907607,0.00081770,0.11836323,0.00001944,0.03723771
21.823412,0.08250976,0.69743621,0.01363644,0.27085306,0.00082268,0.11920193,0.00001955,0.03749563
21.828414,0.08304955,0.70105763,0.01372508,0.27266513,0.00082775,0.12005781,0.00001966,0.03775884
21.833417,0.08360041,0.70473748,0.01381558,0.27451307,0.00083294,0.12093127,0.00001977,0.03802747
21.838419,0.08416260,0.70847656,0.01390798,0.27639770,0.00083824,0.12182277,0.00001989,0.03830164
21.843422,0.08473640,0.71227572,0.01400232,0.27831986,0.00084365,0.12273274,0.00002001,0.03858150
21.848424,0.08532210,0.71613581,0.01409865,0.28028044,0.00084918,0.12366164,0.00002013,0.03886719
21.853427,0.08591998,0.72005768,0.01419702,0.28228033,0.00085483,0.12460996,0.00002026,0.03915884
21.858429,0.08653036,0.72404221,0.01429749,0.28432047,0.00086060,0.12557819,0.00002039,0.03945661
21.863432,0.08715355,0.72809027,0.01440010,0.28640181,0.00086649,0.12656684,0.00002052,0.03976066
21.868434,0.08778988,0.73220274,0.01450492,0.28852534,0.00087252,0.12757644,0.00002065,0.04007115
21.873437,0.08843969,0.73638054,0.01461200,0.29069209,0.00087867,0.12860753,0.00002079,0.04038823
21.878439,0.08910332,0.74062456,0.01472140,0.29290310,0.00088497,0.12966067,0.00002093,0.04071208
21.883442,0.08978116,0.74493572,0.01483318,0.29515947,0.00089140,0.13073646,0.00002107,0.04104288
21.888444,0.09047356,0.74931495,0.01494741,0.29746231,0.00089797,0.13183550,0.00002122,0.04138081
21.893447,0.09118093,0.75376317,0.01506415,0.29981279,0.00090469,0.13295841,0.00002137,0.04172606
21.898449,0.09190367,0.75828131,0.01518348,0.30221209,0.00091156,0.13410584,0.00002152,0.04207882
21.903452,0.09264219,0.76287033,0.01530546,0.30466145,0.00091858,0.13527845,0.00002168,0.04243930
21.908454,0.09339695,0.76753117,0.01543017,0.30716215,0.00092577,0.13647695,0.00002184,0.04280770
21.913457,0.09416838,0.77226477,0.01555769,0.30971550,0.00093312,0.13770204,0.00002200,0.04318425
21.918459,0.09495696,0.77707210,0.01568810,0.31232285,0.00094063,0.13895448,0.00002217,0.04356915
21.923462,0.09576319,0.78195409,0.01582148,0.31498560,0.00094832,0.14023502,0.00002234,0.04396265
21.928464,0.09658755,0.78691172,0.01595792,0.31770520,0.00095619,0.14154446,0.00002251,0.04436499
21.933467,0.09743059,0.79194593,0.01609751,0.32048315,0.00096424,0.14288364,0.00002269,0.04477640
21.938469,0.09829285,0.79705766,0.01624034,0.32332099,0.00097248,0.14425339,0.00002288,0.04519715
21.943472,0.09917489,0.80224787,0.01638651,0.32622030,0.00098091,0.14565461,0.00002307,0.04562750
21.948474,0.10007732,0.80751750,0.01653612,0.32918274,0.00098955,0.14708821,0.00002326,0.04606773
21.953477,0.10100074,0.81286748,0.01668928,0.33220999,0.00099839,0.14855513,0.00002346,0.04651811
21.958479,0.10194579,0.81829871,0.01684610,0.33530382,0.00100744,0.15005637,0.00002366,0.04697894
21.963482,0.10291315,0.82381213,0.01700670,0.33846603,0.00101672,0.15159292,0.00002387,0.04745052
21.968484,0.10390350,0.82940861,0.01717118,0.34169849,0.00102622,0.15316586,0.00002408,0.04793317
21.973487,0.10491756,0.83508904,0.01733968,0.34500312,0.00103595,0.15477626,0.00002430,0.04842721
21.978489,0.10595609,0.84085426,0.01751233,0.34838193,0.00104593,0.15642526,0.00002452,0.04893298
21.983492,0.10701987,0.84670511,0.01768927,0.35183696,0.00105615,0.15811403,0.00002475,0.04945081
21.988494,0.10810972,0.85264240,0.01787062,0.35537034,0.00106663,0.15984377,0.00002499,0.04998108
21.993497,0.10922648,0.85866689,0.01805655,0.35898425,0.00107738,0.16161575,0.00002523,0.05052414
21.998499,0.11037105,0.86477933,0.01824720,0.36268094,0.00108840,0.16343125,0.00002547,0.05108038
22.003502,0.11154436,0.87098042,0.01844274,0.36646276,0.00109971,0.16529162,0.00002573,0.05165020
22.008504,0.11274736,0.87727082,0.01864333,0.37033209,0.00111131,0.16719825,0.00002599,0.05223401
22.013507,0.11398106,0.88365114,0.01884915,0.37429140,0.00112321,0.16915257,0.00002626,0.05283221
22.018509,0.11524653,0.89012194,0.01906038,0.37834326,0.00113543,0.17115607,0.00002653,0.05344526
22.023512,0.11654485,0.89668372,0.01927722,0.38249027,0.00114797,0.17321028,0.00002681,0.05407358
22.028514,0.11787718,0.90333691,0.01949986,0.38673514,0.00116085,0.17531680,0.00002710,0.05471766
22.033517,0.11924472,0.91008190,0.01972851,0.39108065,0.00117408,0.17747725,0.00002740,0.05537795
22.038519,0.12064873,0.91691896,0.01996339,0.39552965,0.00118767,0.17969332,0.00002770,0.05605495
22.043522,0.12209052,0.92384832,0.02020474,0.40008509,0.00120164,0.18196675,0.00002802,0.05674916
22.048524,0.12357146,0.93087009,0.02045279,0.40474996,0.00121600,0.18429934,0.00002834,0.05746110
22.053527,0.12509298,0.93798430,0.02070779,0.40952737,0.00123076,0.18669294,0.00002867,0.05819129
22.058529,0.12665660,0.94519086,0.02097001,0.41442048,0.00124593,0.18914943,0.00002901,0.05894026
22.063532,0.12826390,0.95248957,0.02123972,0.41943252,0.00126155,0.19167076,0.00002936,0.05970859
22.068534,0.12991651,0.95988013,0.02151722,0.42456682,0.00127761,0.19425895,0.00002973,0.06049682
22.073537,0.13161616,0.96736207,0.02180281,0.42982675,0.00129415,0.19691601,0.00003010,0.06130554
22.078539,0.13336468,0.97493479,0.02209680,0.43521576,0.00131117,0.19964406,0.00003048,0.06213532
22.083542,0.13516395,0.98259756,0.02239953,0.44073735,0.00132870,0.20244521,0.00003087,0.06298676
22.088544,0.13701596,0.99034945,0.02271136,0.44639509,0.00134676,0.20532164,0.00003128,0.06386045
22.093547,0.13892280,0.99818937,0.02303264,0.45219257,0.00136537,0.20827553,0.00003170,0.06475700
22.098549,0.14088666,1.00611605,0.02336377,0.45813343,0.00138454,0.21130912,0.00003213,0.06567701
22.103552,0.14290983,1.01412800,0.02370516,0.46422135,0.00140432,0.21442463,0.00003258,0.06662108
22.108554,0.14499470,1.02222353,0.02405722,0.47045999,0.00142471,0.21762432,0.00003304,0.06758980
22.113557,0.14714382,1.03040072,0.02442041,0.47685301,0.00144574,0.22091042,0.00003351,0.06858377
22.118559,0.14935981,1.03865740,0.02479520,0.48340408,0.00146745,0.22428515,0.00003400,0.06960355
22.123562,0.15164546,1.04699116,0.02518207,0.49011680,0.00148986,0.22775069,0.00003450,0.07064970
22.128564,0.15400368,1.05539929,0.02558156,0.49699469,0.00151300,0.23130917,0.00003502,0.07172274
22.133567,0.15643751,1.06387882,0.02599419,0.50404121,0.00153690,0.23496263,0.00003556,0.07282318
22.138569,0.15895015,1.07242647,0.02642054,0.51125966,0.00156160,0.23871303,0.00003612,0.07395146
22.143572,0.16154497,1.08103864,0.02686121,0.51865319,0.00158713,0.24256217,0.00003669,0.07510798
22.148574,0.16422546,1.08971140,0.02731682,0.52622474,0.00161352,0.24651170,0.00003729,0.07629308
22.153577,0.16699531,1.09844045,0.02778804,0.53397700,0.00164082,0.25056306,0.00003790,0.07750702
22.158579,0.16985837,1.10722114,0.02827555,0.54191233,0.00166906,0.25471741,0.00003854,0.07874999
22.163582,0.17281866,1.11604846,0.02878007,0.55003275,0.00169828,0.25897565,0.00003919,0.08002204
22.168584,0.17588038,1.12491695,0.02930235,0.55833982,0.00172854,0.26333828,0.00003988,0.08132313
22.173587,0.17904792,1.13382078,0.02984317,0.56683459,0.00175986,0.26780538,0.00004058,0.08265306
22.178589,0.18232584,1.14275367,0.03040336,0.57551751,0.00179231,0.27237653,0.00004131,0.08401146
22.183592,0.18571891,1.15170892,0.03098375,0.58438832,0.00182593,0.27705072,0.00004207,0.08539780
22.188594,0.18923204,1.16067935,0.03158524,0.59344599,0.00186077,0.28182627,0.00004285,0.08681130
22.193597,0.19287035,1.16965732,0.03220874,0.60268852,0.00189688,0.28670072,0.00004367,0.08825096
22.198599,0.19663911,1.17863473,0.03285517,0.61211291,0.00193432,0.29167071,0.00004451,0.08971550
22.203602,0.20054375,1.18760298,0.03352551,0.62171493,0.00197314,0.29673189,0.00004538,0.09120332
22.208604,0.20458982,1.19655298,0.03422073,0.63148905,0.00201340,0.30187875,0.00004629,0.09271250
22.213607,0.20878300,1.20547515,0.03494184,0.64142821,0.00205515,0.30710452,0.00004723,0.09424072
22.218609,0.21312901,1.21435941,0.03568984,0.65152369,0.00209847,0.31240102,0.00004820,0.09578524
22.223612,0.21763363,1.22319517,0.03646572,0.66176490,0.00214339,0.31775850,0.00004922,0.09734290
22.228614,0.22230259,1.23197138,0.03727047,0.67213920,0.00218998,0.32316551,0.00005026,0.09891002
22.233617,0.22714154,1.24067646,0.03810505,0.68263173,0.00223829,0.32860874,0.00005135,0.10048239
22.238619,0.23215592,1.24929839,0.03897034,0.69322515,0.00228838,0.33407289,0.00005248,0.10205528
22.243622,0.23735089,1.25782468,0.03986719,0.70389949,0.00234029,0.33954054,0.00005365,0.10362335
22.248624,0.24273118,1.26624240,0.04079630,0.71463194,0.00239406,0.34499208,0.00005485,0.10518068
22.253627,0.24830092,1.27453820,0.04175826,0.72539668,0.00244973,0.35040562,0.00005611,0.10672075
22.258629,0.25406346,1.28269835,0.04275346,0.73616473,0.00250731,0.35575695,0.00005740,0.10823642
22.263632,0.26002112,1.29070876,0.04378207,0.74690378,0.00256682,0.36101957,0.00005874,0.10971999
22.268634,0.26617495,1.29855504,0.04484395,0.75757815,0.00262825,0.36616483,0.00006012,0.11116323
22.273637,0.27252434,1.30622251,0.04593861,0.76814873,0.00269156,0.37116199,0.00006154,0.11255741
22.278639,0.27906669,1.31369628,0.04706511,0.77857300,0.00275670,0.37597855,0.00006300,0.11389342
22.283642,0.28579697,1.32096130,0.04822198,0.78880516,0.00282359,0.38058055,0.00006450,0.11516183
22.288644,0.29270719,1.32800240,0.04940708,0.79879626,0.00289211,0.38493300,0.00006604,0.11635307
22.293647,0.29978588,1.33480438,0.05061756,0.80849454,0.00296207,0.38900038,0.00006761,0.11745751
22.298649,0.30701742,1.34135206,0.05184965,0.81784581,0.00303327,0.39274730,0.00006921,0.11846570
22.303652,0.31438144,1.34763037,0.05309859,0.82679393,0.00310542,0.39613917,0.00007082,0.11936852
22.308654,0.32185206,1.35362442,0.05435848,0.83528147,0.00317819,0.39914292,0.00007245,0.12015738
22.313657,0.32939722,1.35931958,0.05562218,0.84325044,0.00325115,0.40172783,0.00007408,0.12082439
22.318659,0.33697804,1.36470154,0.05688117,0.85064314,0.00332381,0.40386630,0.00007571,0.12136264
22.323662,0.34454817,1.36975645,0.05812553,0.85740311,0.00339560,0.40553457,0.00007731,0.12176629
22.328664,0.35205341,1.37447095,0.05934388,0.86347610,0.00346586,0.40671347,0.00007888,0.12203078
