freq_MHz,T_h4_330um_fres_10.0MHz,T_h4_165um_fres_19.9MHz,T_h4_110um_fres_29.9MHz,T_h4_82um_fres_40.1MHz,T_h4_66um_fres_49.8MHz
84.948237,0.00378442,0.00420820,0.01208762,0.00662727,0.00542030
84.972993,0.00385025,0.00420946,0.01284719,0.00654292,0.00557075
84.997749,0.00392234,0.00421462,0.01371353,0.00646615,0.00573430
85.022506,0.00400116,0.00422373,0.01470848,0.00639659,0.00591238
85.047262,0.00408729,0.00423684,0.01585978,0.00633393,0.00610663
85.072018,0.00418136,0.00425405,0.01720293,0.00627788,0.00631897
85.096774,0.00428410,0.00427545,0.01878356,0.00622819,0.00655164
85.121530,0.00439636,0.00430115,0.02066021,0.00618466,0.00680728
85.146287,0.00451910,0.00433131,0.02290700,0.00614710,0.00708903
85.171043,0.00465345,0.00436609,0.02561407,0.00611537,0.00740060
85.195799,0.00480071,0.00440570,0.02887998,0.00608935,0.00774647
85.220555,0.00496239,0.00445036,0.03278064,0.00606893,0.00813206
85.245311,0.00514028,0.00450033,0.03728103,0.00605404,0.00856396
85.270068,0.00533648,0.00455591,0.04204199,0.00604464,0.00905033
85.294824,0.00555348,0.00461744,0.04615861,0.00604071,0.00960129
85.319580,0.00579427,0.00468531,0.04822676,0.00604225,0.01022960
85.344336,0.00606243,0.00475995,0.04729413,0.00604929,0.01095151
85.369092,0.00636233,0.00484188,0.04385276,0.00606187,0.01178795
85.393848,0.00669933,0.00493165,0.03928979,0.00608009,0.01276632
85.418605,0.00708003,0.00502992,0.03472432,0.00610403,0.01392289
85.443361,0.00751272,0.00513744,0.03066708,0.00613385,0.01530639
85.468117,0.00800791,0.00525505,0.02723515,0.00616968,0.01698300
85.492873,0.00857907,0.00538373,0.02438144,0.00621174,0.01904303
85.517629,0.00924377,0.00552461,0.02201347,0.00626025,0.02160861
85.542386,0.01002528,0.00567901,0.02003918,0.00631547,0.02483728
85.567142,0.01095496,0.00584843,0.01838055,0.00637771,0.02890171
85.591898,0.01207588,0.00603465,0.01697515,0.00644732,0.03388172
85.616654,0.01344841,0.00623976,0.01577406,0.00652469,0.03941750
85.641410,0.01515869,0.00646621,0.01473917,0.00661028,0.04406052
85.666167,0.01733140,0.00671693,0.01384074,0.00670461,0.04537436
85.690923,0.02014648,0.00699543,0.01305535,0.00680825,0.04244037
85.715679,0.02385095,0.00730592,0.01236449,0.00692188,0.03719045
85.740435,0.02871434,0.00765355,0.01175334,0.00704625,0.03180995
85.765191,0.03472453,0.00804461,0.01120998,0.00718222,0.02721849
85.789947,0.04057850,0.00848692,0.01072470,0.00733076,0.02353025
85.814704,0.04279595,0.00899028,0.01028955,0.00749298,0.02060479
85.839460,0.03940730,0.00956710,0.00989798,0.00767018,0.01827108
85.864216,0.03335283,0.01023333,0.00954451,0.00786380,0.01638666
85.888972,0.02764841,0.01100978,0.00922458,0.00807553,0.01484394
85.913728,0.02313706,0.01192396,0.00893432,0.00830734,0.01356379
85.938485,0.01970897,0.01301283,0.00867048,0.00856147,0.01248819
85.963241,0.01709370,0.01432696,0.00843025,0.00884056,0.01157421
85.987997,0.01506426,0.01593642,0.00821126,0.00914772,0.01078969
86.012753,0.01345826,0.01793946,0.00801146,0.00948659,0.01011024
86.037509,0.01216335,0.02047330,0.00782906,0.00986148,0.00951707
86.062266,0.01110160,0.02372234,0.00766253,0.01027756,0.00899554
86.087022,0.01021812,0.02789895,0.00751054,0.01074100,0.00853410
86.111778,0.00947349,0.03310565,0.00737191,0.01125931,0.00812353
86.136534,0.00883888,0.03884014,0.00724564,0.01184161,0.00775638
86.161290,0.00829278,0.04308671,0.00713082,0.01249913,0.00742659
86.186047,0.00781888,0.04296165,0.00702668,0.01324579,0.00712916
86.210803,0.00740460,0.03852105,0.00693252,0.01409903,0.00685996
86.235559,0.00704013,0.03268352,0.00684776,0.01508084,0.00661554
86.260315,0.00671769,0.02742904,0.00677186,0.01621923,0.00639299
86.285071,0.00643104,0.02322961,0.00670436,0.01755012,0.00618985
86.309827,0.00617515,0.01996850,0.00664487,0.01911974,0.00600402
86.334584,0.00594587,0.01742743,0.00659303,0.02098747,0.00583370
86.359340,0.00573982,0.01541947,0.00654856,0.02322832,0.00567736
86.384096,0.00555416,0.01380623,0.00651119,0.02593280,0.00553365
86.408852,0.00538653,0.01248891,0.00648072,0.02919711,0.00540140
86.433608,0.00523493,0.01139711,0.00645697,0.03308604,0.00527962
86.458365,0.00509767,0.01048012,0.00643981,0.03753031,0.00516740
86.483121,0.00497331,0.00970085,0.00642913,0.04211086,0.00506398
86.507877,0.00486063,0.00903173,0.00642486,0.04580436,0.00496867
86.532633,0.00475855,0.00845193,0.00642697,0.04718171,0.00488086
86.557389,0.00466618,0.00794545,0.00643545,0.04552409,0.00480002
86.582146,0.00458271,0.00749986,0.00645033,0.04162231,0.00472567
86.606902,0.00450746,0.00710534,0.00647165,0.03691614,0.00465740
86.631658,0.00443985,0.00675407,0.00649951,0.03240305,0.00459483
86.656414,0.00437936,0.00643972,0.00653404,0.02847682,0.00453764
86.681170,0.00432553,0.00615717,0.00657537,0.02519142,0.00448552
86.705926,0.00427800,0.00590216,0.00662372,0.02247412,0.00443822
86.730683,0.00423641,0.00567119,0.00667930,0.02022473,0.00439550
86.755439,0.00420049,0.00546132,0.00674238,0.01835071,0.00435717
86.780195,0.00416999,0.00527009,0.00681329,0.01677598,0.00432303
86.804951,0.00414470,0.00509540,0.00689238,0.01544058,0.00429295
86.829707,0.00412446,0.00493546,0.00698007,0.01429795,0.00426678
86.854464,0.00410912,0.00478876,0.00707683,0.01331198,0.00424439
86.879220,0.00409857,0.00465396,0.00718320,0.01245452,0.00422570
86.903976,0.00409274,0.00452993,0.00729981,0.01170350,0.00421063
86.928732,0.00409158,0.00441568,0.00742733,0.01104145,0.00419909
86.953488,0.00409504,0.00431035,0.00756656,0.01045440,0.00419105
86.978245,0.00410314,0.00421317,0.00771838,0.00993109,0.00418646
87.003001,0.00411589,0.00412349,0.00788383,0.00946237,0.00418531
87.027757,0.00413335,0.00404071,0.00806403,0.00904073,0.00418758
87.052513,0.00415559,0.00396432,0.00826032,0.00865997,0.00419328
87.077269,0.00418272,0.00389387,0.00847418,0.00831492,0.00420243
87.102026,0.00421486,0.00382895,0.00870733,0.00800123,0.00421506
87.126782,0.00425217,0.00376919,0.00896174,0.00771526,0.00423122
87.151538,0.00429485,0.00371428,0.00923968,0.00745390,0.00425097
87.176294,0.00434312,0.00366394,0.00954378,0.00721449,0.00427439
87.201050,0.00439726,0.00361790,0.00987707,0.00699476,0.00430157
87.225806,0.00445756,0.00357596,0.01024312,0.00679274,0.00433263
87.250563,0.00452437,0.00353791,0.01064609,0.00660673,0.00436770
87.275319,0.00459810,0.00350358,0.01109088,0.00643525,0.00440692
87.300075,0.00467920,0.00347281,0.01158329,0.00627701,0.00445046
87.324831,0.00476821,0.00344547,0.01213023,0.00613087,0.00449853
87.349587,0.00486571,0.00342144,0.01273996,0.00599584,0.00455133
87.374344,0.00497239,0.00340062,0.01342243,0.00587104,0.00460912
87.399100,0.00508903,0.00338293,0.01418966,0.00575570,0.00467217
87.423856,0.00521651,0.00336830,0.01505629,0.00564912,0.00474080
87.448612,0.00535586,0.00335667,0.01604017,0.00555071,0.00481535
87.473368,0.00550826,0.00334799,0.01716316,0.00545991,0.00489623
87.498125,0.00567506,0.00334225,0.01845199,0.00537624,0.00498388
87.522881,0.00585783,0.00333941,0.01993912,0.00529928,0.00507880
87.547637,0.00605841,0.00333948,0.02166336,0.00522865,0.00518154
87.572393,0.00627891,0.00334247,0.02366941,0.00516401,0.00529276
87.597149,0.00652186,0.00334838,0.02600481,0.00510505,0.00541316
87.621905,0.00679022,0.00335726,0.02871057,0.00505151,0.00554356
87.646662,0.00708751,0.00336916,0.03179904,0.00500315,0.00568489
87.671418,0.00741794,0.00338412,0.03520817,0.00495978,0.00583821
87.696174,0.00778661,0.00340224,0.03872471,0.00492119,0.00600473
87.720930,0.00819968,0.00342358,0.04189985,0.00488725,0.00618585
87.745686,0.00866475,0.00344827,0.04406287,0.00485781,0.00638317
87.770443,0.00919118,0.00347643,0.04458438,0.00483276,0.00659857
87.795199,0.00979072,0.00350819,0.04329929,0.00481200,0.00683421
87.819955,0.01047819,0.00354372,0.04063870,0.00479547,0.00709264
87.844711,0.01127258,0.00358321,0.03729827,0.00478311,0.00737686
87.869467,0.01219852,0.00362686,0.03385403,0.00477487,0.00769042
87.894224,0.01328830,0.00367493,0.03063316,0.00477075,0.00803758
87.918980,0.01458492,0.00372767,0.02776620,0.00477072,0.00842344
87.943736,0.01614618,0.00378540,0.02527374,0.00477482,0.00885418
87.968492,0.01805039,0.00384847,0.02312753,0.00478307,0.00933737
87.993248,0.02040320,0.00391727,0.02128318,0.00479553,0.00988232
88.018005,0.02334312,0.00399224,0.01969505,0.00481225,0.01050067
88.042761,0.02703438,0.00407389,0.01832201,0.00483334,0.01120701
88.067517,0.03161039,0.00416280,0.01712900,0.00485889,0.01201996
88.092273,0.03696872,0.00425963,0.01608692,0.00488905,0.01296348
88.117029,0.04228016,0.00436512,0.01517187,0.00492396,0.01406875
88.141785,0.04555682,0.00448014,0.01436431,0.00496381,0.01537683
88.166542,0.04488276,0.00460569,0.01364825,0.00500880,0.01694217
88.191298,0.04082025,0.00474292,0.01301053,0.00505917,0.01883721
88.216054,0.03558852,0.00489316,0.01244033,0.00511520,0.02115717
88.240810,0.03070324,0.00505797,0.01192866,0.00517718,0.02402186
88.265566,0.02663480,0.00523920,0.01146804,0.00524547,0.02756305
88.290323,0.02336727,0.00543901,0.01105220,0.00532047,0.03186338
88.315079,0.02075596,0.00565997,0.01067584,0.00540261,0.03676808
88.339835,0.01865401,0.00590519,0.01033450,0.00549242,0.04148946
88.364591,0.01694274,0.00617838,0.01002437,0.00559045,0.04433482
88.389347,0.01553238,0.00648409,0.00974218,0.00569736,0.04372640
88.414104,0.01435633,0.00682790,0.00948516,0.00581389,0.04005633
88.438860,0.01336512,0.00721674,0.00925088,0.00594089,0.03516454
88.463616,0.01252170,0.00765932,0.00903728,0.00607930,0.03045200
88.488372,0.01179802,0.00816669,0.00884253,0.00623024,0.02643563
88.513128,0.01117257,0.00875311,0.00866507,0.00639496,0.02315692
88.537884,0.01062865,0.00943722,0.00850353,0.00657493,0.02050580
88.562641,0.01015315,0.01024379,0.00835672,0.00677183,0.01835272
88.587397,0.00973565,0.01120630,0.00822358,0.00698764,0.01658700
88.612153,0.00936780,0.01237080,0.00810321,0.00722464,0.01512236
88.636909,0.00904283,0.01380174,0.00799480,0.00748554,0.01389354
88.661665,0.00875522,0.01559050,0.00789766,0.00777353,0.01285145
88.686422,0.00850043,0.01786692,0.00781118,0.00809243,0.01195896
88.711178,0.00827472,0.02080996,0.00773483,0.00844680,0.01118777
88.735934,0.00807495,0.02463576,0.00766816,0.00884213,0.01051605
88.760690,0.00789853,0.02947383,0.00761078,0.00928515,0.00992675
88.785446,0.00774327,0.03487597,0.00756235,0.00978409,0.00940645
88.810203,0.00760733,0.03884755,0.00752261,0.01034919,0.00894442
88.834959,0.00748920,0.03851981,0.00749133,0.01099325,0.00853203
88.859715,0.00738757,0.03416211,0.00746835,0.01173250,0.00816225
88.884471,0.00730139,0.02873035,0.00745352,0.01258775,0.00782933
88.909227,0.00722977,0.02399142,0.00744677,0.01358596,0.00752848
88.933983,0.00717199,0.02027193,0.00744807,0.01476248,0.00725573
88.958740,0.00712749,0.01741339,0.00745742,0.01616411,0.00700774
88.983496,0.00709583,0.01519953,0.00747486,0.01785321,0.00678168
89.008252,0.00707670,0.01345658,0.00750048,0.01991255,0.00657516
89.033008,0.00706989,0.01205946,0.00753443,0.02244944,0.00638612
89.057764,0.00707532,0.01092030,0.00757688,0.02559244,0.00621279
89.082521,0.00709302,0.00997707,0.00762808,0.02946012,0.00605366
89.107277,0.00712310,0.00918537,0.00768829,0.03404556,0.00590740
89.132033,0.00716583,0.00851288,0.00775787,0.03891505,0.00577286
89.156789,0.00722155,0.00793563,0.00783722,0.04276948,0.00564903
89.181545,0.00729076,0.00743556,0.00792679,0.04372067,0.00553504
89.206302,0.00737406,0.00699882,0.00802714,0.04114024,0.00543011
89.231058,0.00747222,0.00661465,0.00813888,0.03650241,0.00533356
89.255814,0.00758619,0.00627457,0.00826273,0.03158106,0.00524478
89.280570,0.00771707,0.00597184,0.00839950,0.02724293,0.00516324
89.305326,0.00786621,0.00570099,0.00855012,0.02367186,0.00508847
89.330083,0.00803520,0.00545760,0.00871566,0.02078948,0.00502005
89.354839,0.00822592,0.00523800,0.00889734,0.01846149,0.00495761
89.379595,0.00844062,0.00503917,0.00909654,0.01656483,0.00490081
89.404351,0.00868196,0.00485858,0.00931485,0.01500183,0.00484938
89.429107,0.00895310,0.00469410,0.00955411,0.01369840,0.00480305
89.453863,0.00925785,0.00454394,0.00981641,0.01259903,0.00476159
89.478620,0.00960075,0.00440655,0.01010420,0.01166199,0.00472480
89.503376,0.00998731,0.00428061,0.01042029,0.01085570,0.00469251
89.528132,0.01042423,0.00416499,0.01076795,0.01015594,0.00466458
89.552888,0.01091972,0.00405872,0.01115100,0.00954397,0.00464086
89.577644,0.01148390,0.00396093,0.01157392,0.00900508,0.00462125
89.602401,0.01212940,0.00387089,0.01204199,0.00852762,0.00460567
89.627157,0.01287203,0.00378794,0.01256143,0.00810223,0.00459403
89.651913,0.01373189,0.00371152,0.01313965,0.00772137,0.00458629
89.676669,0.01473463,0.00364111,0.01378550,0.00737884,0.00458240
89.701425,0.01591328,0.00357628,0.01450955,0.00706955,0.00458235
89.726182,0.01731055,0.00351663,0.01532453,0.00678927,0.00458612
89.750938,0.01898156,0.00346181,0.01624578,0.00653447,0.00459373
89.775694,0.02099626,0.00341153,0.01729178,0.00630214,0.00460521
89.800450,0.02343941,0.00336549,0.01848469,0.00608978,0.00462059
89.825206,0.02640119,0.00332347,0.01985086,0.00589520,0.00463992
89.849962,0.02994069,0.00328525,0.02142088,0.00571657,0.00466330
89.874719,0.03398413,0.00325063,0.02322872,0.00555229,0.00469081
89.899475,0.03811123,0.00321946,0.02530861,0.00540097,0.00472256
89.924231,0.04131812,0.00319158,0.02768714,0.00526142,0.00475868
89.948987,0.04227215,0.00316686,0.03036630,0.00513258,0.00479933
89.973743,0.04043749,0.00314519,0.03329131,0.00501353,0.00484468
89.998500,0.03669670,0.00312648,0.03629975,0.00490348,0.00489494
90.023256,0.03238831,0.00311064,0.03906660,0.00480169,0.00495032
90.048012,0.02835530,0.00309760,0.04110444,0.00470755,0.00501109
90.072768,0.02489463,0.00308731,0.04190970,0.00462050,0.00507754
90.097524,0.02202245,0.00307972,0.04124037,0.00454004,0.00515000
90.122281,0.01965930,0.00307481,0.03928650,0.00446574,0.00522882
90.147037,0.01771022,0.00307255,0.03653604,0.00439719,0.00531443
90.171793,0.01609105,0.00307294,0.03349308,0.00433406,0.00540729
90.196549,0.01473390,0.00307597,0.03050753,0.00427603,0.00550792
90.221305,0.01358583,0.00308166,0.02776040,0.00422283,0.00561690
90.246062,0.01260596,0.00309004,0.02531659,0.00417420,0.00573491
90.270818,0.01176273,0.00310113,0.02317830,0.00412994,0.00586269
90.295574,0.01103162,0.00311500,0.02131993,0.00408984,0.00600109
90.320330,0.01039341,0.00313170,0.01970684,0.00405374,0.00615108
90.345086,0.00983292,0.00315131,0.01830409,0.00402149,0.00631375
90.369842,0.00933804,0.00317391,0.01708002,0.00399295,0.00649036
90.394599,0.00889900,0.00319960,0.01600735,0.00396802,0.00668236
90.419355,0.00850788,0.00322852,0.01506305,0.00394659,0.00689139
90.444111,0.00815818,0.00326079,0.01422796,0.00392859,0.00711939
90.468867,0.00784456,0.00329657,0.01348618,0.00391395,0.00736858
90.493623,0.00756256,0.00333604,0.01282454,0.00390262,0.00764155
90.518380,0.00730844,0.00337940,0.01223206,0.00389456,0.00794136
90.543136,0.00707908,0.00342688,0.01169961,0.00388976,0.00827163
90.567892,0.00687183,0.00347873,0.01121955,0.00388819,0.00863662
90.592648,0.00668442,0.00353524,0.01078542,0.00388987,0.00904146
90.617404,0.00651494,0.00359674,0.01039181,0.00389480,0.00949231
90.642161,0.00636173,0.00366359,0.01003408,0.00390303,0.00999666
90.666917,0.00622339,0.00373622,0.00970830,0.00391459,0.01056366
90.691673,0.00609869,0.00381510,0.00941110,0.00392954,0.01120461
90.716429,0.00598659,0.00390075,0.00913957,0.00394796,0.01193357
90.741185,0.00588618,0.00399379,0.00889121,0.00396994,0.01276820
90.765941,0.00579668,0.00409492,0.00866386,0.00399558,0.01373090
90.790698,0.00571744,0.00420493,0.00845561,0.00402501,0.01485027
90.815454,0.00564788,0.00432473,0.00826483,0.00405838,0.01616312
90.840210,0.00558753,0.00445539,0.00809008,0.00409584,0.01771685
90.864966,0.00553597,0.00459811,0.00793010,0.00413760,0.01957222
90.889722,0.00549288,0.00475434,0.00778378,0.00418387,0.02180511
90.914479,0.00545799,0.00492574,0.00765015,0.00423489,0.02450430
90.939235,0.00543111,0.00511426,0.00752836,0.00429093,0.02775557
90.963991,0.00541208,0.00532224,0.00741766,0.00435232,0.03158953
90.988747,0.00540082,0.00555246,0.00731738,0.00441940,0.03585024
91.013503,0.00539729,0.00580824,0.00722694,0.00449257,0.03995889
91.038260,0.00540153,0.00609364,0.00714584,0.00457228,0.04276251
91.063016,0.00541361,0.00641360,0.00707365,0.00465904,0.04304859
91.087772,0.00543366,0.00677422,0.00700996,0.00475343,0.04068455
91.112528,0.00546190,0.00718312,0.00695447,0.00485611,0.03676574
91.137284,0.00549858,0.00764990,0.00690688,0.00496782,0.03251835
91.162041,0.00554404,0.00818686,0.00686696,0.00508943,0.02862233
91.186797,0.00559869,0.00880993,0.00683453,0.00522190,0.02529142
91.211553,0.00566304,0.00954008,0.00680944,0.00536636,0.02251795
91.236309,0.00573768,0.01040535,0.00679158,0.00552413,0.02022248
91.261065,0.00582331,0.01144388,0.00678087,0.00569670,0.01831642
91.285821,0.00592079,0.01270843,0.00677729,0.00588585,0.01672213
91.310578,0.00603108,0.01427300,0.00678083,0.00609364,0.01537694
91.335334,0.00615536,0.01624214,0.00679154,0.00632250,0.01423172
91.360090,0.00629499,0.01876137,0.00680950,0.00657534,0.01324827
91.384846,0.00645158,0.02201858,0.00683482,0.00685559,0.01239693
91.409602,0.00662703,0.02619116,0.00686766,0.00716743,0.01165446
91.434359,0.00682362,0.03118860,0.00690822,0.00751590,0.01100258
91.459115,0.00704404,0.03593524,0.00695675,0.00790718,0.01042674
91.483871,0.00729155,0.03787294,0.00701355,0.00834890,0.00991527
91.508627,0.00757009,0.03544171,0.00707896,0.00885060,0.00945873
91.533383,0.00788442,0.03056720,0.00715339,0.00942434,0.00904939
91.558140,0.00824044,0.02566563,0.00723732,0.01008551,0.00868093
91.582896,0.00864543,0.02162994,0.00733129,0.01085406,0.00834807
91.607652,0.00910853,0.01848849,0.00743593,0.01175616,0.00804641
91.632408,0.00964129,0.01605634,0.00755196,0.01282664,0.00777228
91.657164,0.01025855,0.01415109,0.00768018,0.01411245,0.00752252
91.681920,0.01097962,0.01263365,0.00782156,0.01567746,0.00729450
91.706677,0.01182996,0.01140443,0.00797716,0.01760872,0.00708592
91.731433,0.01284368,0.01039290,0.00814822,0.02002274,0.00689483
91.756189,0.01406722,0.00954866,0.00833616,0.02306462,0.00671955
91.780945,0.01556465,0.00883520,0.00854262,0.02687439,0.00655859
91.805701,0.01742517,0.00822561,0.00876948,0.03144241,0.00641070
91.830458,0.01977240,0.00769972,0.00901893,0.03620581,0.00627475
91.855214,0.02277073,0.00724218,0.00929352,0.03951022,0.00614976
91.879970,0.02660701,0.00684112,0.00959624,0.03933732,0.00603488
91.904726,0.03136916,0.00648723,0.00993056,0.03578520,0.00592936
91.929482,0.03662100,0.00617314,0.01030061,0.03093063,0.00583251
91.954239,0.04061110,0.00589291,0.01071127,0.02635630,0.00574376
91.978995,0.04071640,0.00564175,0.01116837,0.02256675,0.00566259
92.003751,0.03674547,0.00541571,0.01167889,0.01954832,0.00558852
92.028507,0.03127580,0.00521156,0.01225128,0.01715445,0.00552116
92.053263,0.02624883,0.00502658,0.01289578,0.01523905,0.00546014
92.078020,0.02219358,0.00485850,0.01362493,0.01368617,0.00540513
92.102776,0.01903260,0.00470540,0.01445414,0.01240954,0.00535587
92.127532,0.01656684,0.00456566,0.01540246,0.01134596,0.00531211
92.152288,0.01461877,0.00443788,0.01649354,0.01044901,0.00527362
92.177044,0.01305497,0.00432087,0.01775670,0.00968426,0.00524022
92.201800,0.01177951,0.00421359,0.01922807,0.00902581,0.00521175
92.226557,0.01072384,0.00411515,0.02095140,0.00845394,0.00518807
92.251313,0.00983849,0.00402477,0.02297747,0.00795340,0.00516908
