freq_MHz,T_t0,T_t1,T_t2,T_t3,T_t4,T_t5
21.218813,0.00402813,0.03612669,0.08075567,0.13377255,0.20002132,0.28760395
21.222815,0.00402522,0.03611094,0.08072729,0.13372599,0.19994798,0.28749268
21.226818,0.00402244,0.03609635,0.08070147,0.13368366,0.19988089,0.28739020
21.230821,0.00401979,0.03608291,0.08067821,0.13364554,0.19982002,0.28729649
21.234823,0.00401727,0.03607062,0.08065752,0.13361164,0.19976538,0.28721155
21.238826,0.00401488,0.03605948,0.08063938,0.13358194,0.19971695,0.28713535
21.242829,0.00401263,0.03604949,0.08062379,0.13355643,0.19967472,0.28706788
21.246831,0.00401050,0.03604064,0.08061074,0.13353512,0.19963869,0.28700913
21.250834,0.00400850,0.03603293,0.08060025,0.13351800,0.19960885,0.28695910
21.254837,0.00400663,0.03602637,0.08059229,0.13350507,0.19958519,0.28691776
21.258839,0.00400489,0.03602094,0.08058688,0.13349631,0.19956770,0.28688512
21.262842,0.00400327,0.03601666,0.08058401,0.13349174,0.19955639,0.28686116
21.266845,0.00400179,0.03601352,0.08058368,0.13349135,0.19955125,0.28684589
21.270847,0.00400043,0.03601151,0.08058589,0.13349513,0.19955228,0.28683929
21.274850,0.00399920,0.03601064,0.08059064,0.13350309,0.19955947,0.28684137
21.278853,0.00399810,0.03601091,0.08059792,0.13351523,0.19957283,0.28685211
21.282855,0.00399712,0.03601232,0.08060775,0.13353155,0.19959236,0.28687154
21.286858,0.00399627,0.03601486,0.08062012,0.13355205,0.19961805,0.28689963
21.290861,0.00399555,0.03601855,0.08063503,0.13357673,0.19964992,0.28693640
21.294863,0.00399496,0.03602337,0.08065248,0.13360560,0.19968796,0.28698185
21.298866,0.00399449,0.03602933,0.08067249,0.13363866,0.19973218,0.28703598
21.302869,0.00399415,0.03603643,0.08069504,0.13367591,0.19978258,0.28709880
21.306871,0.00399393,0.03604468,0.08072014,0.13371735,0.19983918,0.28717032
21.310874,0.00399385,0.03605406,0.08074780,0.13376301,0.19990197,0.28725055
21.314877,0.00399389,0.03606459,0.08077802,0.13381287,0.19997097,0.28733949
21.318879,0.00399406,0.03607627,0.08081080,0.13386695,0.20004619,0.28743715
21.322882,0.00399435,0.03608909,0.08084615,0.13392525,0.20012763,0.28754356
21.326885,0.00399477,0.03610306,0.08088408,0.13398779,0.20021530,0.28765872
21.330887,0.00399532,0.03611819,0.08092458,0.13405456,0.20030922,0.28778264
21.334890,0.00399600,0.03613446,0.08096767,0.13412559,0.20040941,0.28791535
21.338893,0.00399680,0.03615190,0.08101335,0.13420088,0.20051587,0.28805686
21.342895,0.00399773,0.03617049,0.08106163,0.13428044,0.20062862,0.28820719
21.346898,0.00399879,0.03619024,0.08111252,0.13436428,0.20074767,0.28836636
21.350901,0.00399998,0.03621116,0.08116602,0.13445242,0.20087305,0.28853440
21.354903,0.00400129,0.03623325,0.08122214,0.13454487,0.20100477,0.28871132
21.358906,0.00400274,0.03625651,0.08128089,0.13464165,0.20114285,0.28889714
21.362909,0.00400431,0.03628094,0.08134228,0.13474275,0.20128731,0.28909190
21.366911,0.00400601,0.03630656,0.08140632,0.13484821,0.20143816,0.28929563
21.370914,0.00400785,0.03633335,0.08147301,0.13495804,0.20159544,0.28950834
21.374917,0.00400981,0.03636134,0.08154238,0.13507225,0.20175917,0.28973007
21.378919,0.00401190,0.03639051,0.08161442,0.13519086,0.20192936,0.28996085
21.382922,0.00401412,0.03642089,0.08168915,0.13531389,0.20210604,0.29020071
21.386925,0.00401647,0.03645246,0.08176658,0.13544136,0.20228925,0.29044969
21.390927,0.00401896,0.03648524,0.08184673,0.13557329,0.20247900,0.29070782
21.394930,0.00402157,0.03651923,0.08192960,0.13570969,0.20267533,0.29097514
21.398933,0.00402432,0.03655444,0.08201522,0.13585059,0.20287826,0.29125168
21.402935,0.00402720,0.03659087,0.08210358,0.13599601,0.20308782,0.29153749
21.406938,0.00403021,0.03662854,0.08219471,0.13614598,0.20330405,0.29183260
21.410941,0.00403336,0.03666743,0.08228862,0.13630050,0.20352698,0.29213706
21.414943,0.00403664,0.03670757,0.08238533,0.13645962,0.20375664,0.29245092
21.418946,0.00404006,0.03674895,0.08248485,0.13662335,0.20399307,0.29277421
21.422949,0.00404361,0.03679159,0.08258719,0.13679172,0.20423629,0.29310698
21.426951,0.00404730,0.03683549,0.08269238,0.13696476,0.20448636,0.29344929
21.430954,0.00405112,0.03688066,0.08280043,0.13714249,0.20474330,0.29380117
21.434957,0.00405508,0.03692710,0.08291136,0.13732494,0.20500717,0.29416270
21.438959,0.00405918,0.03697483,0.08302518,0.13751214,0.20527799,0.29453390
21.442962,0.00406342,0.03702385,0.08314192,0.13770413,0.20555580,0.29491485
21.446965,0.00406780,0.03707417,0.08326159,0.13790092,0.20584066,0.29530560
21.450967,0.00407232,0.03712580,0.08338421,0.13810255,0.20613261,0.29570620
21.454970,0.00407698,0.03717874,0.08350980,0.13830907,0.20643169,0.29611672
21.458973,0.00408178,0.03723301,0.08363839,0.13852048,0.20673795,0.29653721
21.462975,0.00408673,0.03728862,0.08377000,0.13873684,0.20705143,0.29696774
21.466978,0.00409182,0.03734556,0.08390464,0.13895818,0.20737220,0.29740838
21.470981,0.00409705,0.03740387,0.08404234,0.13918454,0.20770029,0.29785919
21.474983,0.00410243,0.03746353,0.08418312,0.13941594,0.20803575,0.29832023
21.478986,0.00410795,0.03752457,0.08432701,0.13965243,0.20837866,0.29879158
21.482989,0.00411363,0.03758700,0.08447402,0.13989405,0.20872905,0.29927331
21.486991,0.00411945,0.03765082,0.08462420,0.14014084,0.20908698,0.29976550
21.490994,0.00412542,0.03771605,0.08477755,0.14039284,0.20945252,0.30026821
21.494997,0.00413154,0.03778269,0.08493411,0.14065010,0.20982572,0.30078153
21.498999,0.00413781,0.03785077,0.08509391,0.14091264,0.21020664,0.30130554
21.503002,0.00414424,0.03792028,0.08525697,0.14118053,0.21059534,0.30184031
21.507005,0.00415082,0.03799125,0.08542331,0.14145380,0.21099190,0.30238593
21.511007,0.00415755,0.03806368,0.08559298,0.14173250,0.21139636,0.30294249
21.515010,0.00416445,0.03813760,0.08576599,0.14201668,0.21180881,0.30351007
21.519013,0.00417149,0.03821300,0.08594238,0.14230639,0.21222931,0.30408876
21.523015,0.00417870,0.03828991,0.08612219,0.14260167,0.21265792,0.30467865
21.527018,0.00418607,0.03836834,0.08630543,0.14290259,0.21309473,0.30527984
21.531021,0.00419360,0.03844830,0.08649215,0.14320919,0.21353980,0.30589243
21.535023,0.00420130,0.03852981,0.08668238,0.14352152,0.21399321,0.30651650
21.539026,0.00420916,0.03861289,0.08687615,0.14383965,0.21445504,0.30715217
21.543029,0.00421718,0.03869754,0.08707349,0.14416362,0.21492536,0.30779953
21.547031,0.00422537,0.03878378,0.08727445,0.14449349,0.21540426,0.30845868
21.551034,0.00423374,0.03887164,0.08747906,0.14482933,0.21589182,0.30912974
21.555037,0.00424227,0.03896112,0.08768736,0.14517119,0.21638812,0.30981282
21.559039,0.00425097,0.03905224,0.08789938,0.14551913,0.21689325,0.31050802
21.563042,0.00425985,0.03914503,0.08811517,0.14587323,0.21740731,0.31121547
21.567045,0.00426891,0.03923949,0.08833476,0.14623354,0.21793036,0.31193527
21.571047,0.00427814,0.03933564,0.08855820,0.14660012,0.21846252,0.31266755
21.575050,0.00428755,0.03943351,0.08878553,0.14697306,0.21900388,0.31341244
21.579053,0.00429715,0.03953311,0.08901679,0.14735241,0.21955453,0.31417004
21.583055,0.00430692,0.03963447,0.08925202,0.14773824,0.22011456,0.31494050
21.587058,0.00431688,0.03973759,0.08949128,0.14813064,0.22068409,0.31572395
21.591061,0.00432703,0.03984251,0.08973460,0.14852966,0.22126321,0.31652051
21.595063,0.00433737,0.03994923,0.08998204,0.14893540,0.22185204,0.31733032
21.599066,0.00434790,0.04005779,0.09023365,0.14934792,0.22245067,0.31815353
21.603069,0.00435862,0.04016821,0.09048946,0.14976730,0.22305922,0.31899027
21.607071,0.00436954,0.04028050,0.09074954,0.15019364,0.22367780,0.31984069
21.611074,0.00438065,0.04039469,0.09101393,0.15062700,0.22430653,0.32070494
21.615077,0.00439196,0.04051080,0.09128269,0.15106747,0.22494552,0.32158317
21.619079,0.00440348,0.04062886,0.09155587,0.15151514,0.22559490,0.32247553
21.623082,0.00441520,0.04074889,0.09183353,0.15197010,0.22625478,0.32338219
21.627085,0.00442713,0.04087092,0.09211573,0.15243244,0.22692530,0.32430329
21.631087,0.00443927,0.04099496,0.09240251,0.15290226,0.22760658,0.32523902
21.635090,0.00445162,0.04112105,0.09269395,0.15337963,0.22829875,0.32618953
21.639093,0.00446419,0.04124922,0.09299010,0.15386467,0.22900195,0.32715500
21.643095,0.00447697,0.04137948,0.09329102,0.15435747,0.22971632,0.32813560
21.647098,0.00448997,0.04151187,0.09359678,0.15485814,0.23044199,0.32913151
21.651101,0.00450320,0.04164642,0.09390744,0.15536677,0.23117911,0.33014293
21.655103,0.00451665,0.04178315,0.09422307,0.15588347,0.23192782,0.33117002
21.659106,0.00453033,0.04192210,0.09454374,0.15640836,0.23268828,0.33221298
21.663109,0.00454424,0.04206329,0.09486952,0.15694153,0.23346063,0.33327202
21.667111,0.00455839,0.04220676,0.09520047,0.15748311,0.23424505,0.33434732
21.671114,0.00457278,0.04235254,0.09553667,0.15803322,0.23504167,0.33543909
21.675117,0.00458741,0.04250066,0.09587820,0.15859196,0.23585068,0.33654754
21.679119,0.00460228,0.04265115,0.09622513,0.15915946,0.23667223,0.33767288
21.683122,0.00461740,0.04280405,0.09657754,0.15973584,0.23750649,0.33881532
21.687125,0.00463277,0.04295939,0.09693550,0.16032124,0.23835365,0.33997509
21.691127,0.00464840,0.04311722,0.09729911,0.16091578,0.23921388,0.34115241
21.695130,0.00466428,0.04327756,0.09766845,0.16151959,0.24008736,0.34234752
21.699133,0.00468043,0.04344045,0.09804359,0.16213282,0.24097428,0.34356064
21.703135,0.00469685,0.04360594,0.09842464,0.16275559,0.24187483,0.34479202
21.707138,0.00471354,0.04377406,0.09881167,0.16338806,0.24278921,0.34604190
21.711141,0.00473050,0.04394485,0.09920478,0.16403036,0.24371761,0.34731054
21.715143,0.00474773,0.04411835,0.09960406,0.16468265,0.24466024,0.34859818
21.719146,0.00476526,0.04429461,0.10000962,0.16534508,0.24561731,0.34990510
21.723149,0.00478306,0.04447367,0.10042155,0.16601780,0.24658903,0.35123155
21.727151,0.00480116,0.04465557,0.10083994,0.16670098,0.24757563,0.35257781
21.731154,0.00481956,0.04484037,0.10126492,0.16739478,0.24857731,0.35394416
21.735157,0.00483826,0.04502809,0.10169657,0.16809936,0.24959432,0.35533088
21.739159,0.00485726,0.04521880,0.10213501,0.16881491,0.25062689,0.35673826
21.743162,0.00487657,0.04541254,0.10258035,0.16954158,0.25167525,0.35816661
21.747165,0.00489620,0.04560937,0.10303271,0.17027957,0.25273965,0.35961621
21.751167,0.00491615,0.04580933,0.10349219,0.17102906,0.25382034,0.36108738
21.755170,0.00493642,0.04601247,0.10395893,0.17179024,0.25491757,0.36258044
21.759173,0.00495703,0.04621886,0.10443305,0.17256329,0.25603161,0.36409571
21.763175,0.00497797,0.04642854,0.10491466,0.17334843,0.25716273,0.36563352
21.767178,0.00499925,0.04664158,0.10540390,0.17414584,0.25831120,0.36719421
21.771181,0.00502088,0.04685802,0.10590091,0.17495574,0.25947730,0.36877812
21.775183,0.00504287,0.04707794,0.10640581,0.17577834,0.26066132,0.37038559
21.779186,0.00506522,0.04730139,0.10691874,0.17661387,0.26186356,0.37201700
21.783189,0.00508793,0.04752843,0.10743986,0.17746253,0.26308430,0.37367270
21.787191,0.00511102,0.04775913,0.10796930,0.17832457,0.26432387,0.37535308
21.791194,0.00513448,0.04799356,0.10850722,0.17920022,0.26558257,0.37705851
21.795197,0.00515833,0.04823178,0.10905376,0.18008971,0.26686073,0.37878939
21.799199,0.00518258,0.04847386,0.10960909,0.18099329,0.26815868,0.38054611
21.803202,0.00520722,0.04871988,0.11017337,0.18191123,0.26947676,0.38232909
21.807205,0.00523228,0.04896990,0.11074676,0.18284376,0.27081532,0.38413874
21.811207,0.00525775,0.04922401,0.11132944,0.18379118,0.27217471,0.38597549
21.815210,0.00528364,0.04948228,0.11192158,0.18475373,0.27355529,0.38783977
21.819213,0.00530996,0.04974478,0.11252336,0.18573171,0.27495743,0.38973203
21.823215,0.00533672,0.05001161,0.11313496,0.18672541,0.27638153,0.39165272
21.827218,0.00536393,0.05028284,0.11375658,0.18773511,0.27782796,0.39360232
21.831221,0.00539160,0.05055857,0.11438840,0.18876111,0.27929713,0.39558128
